w_date,tmax,tmin,tavg,rain,relhumid,wind,srad
2040-02-25,-0.7,-5.9,-3.3000000000000003,0.0,91.0,1.3,3.9
2040-02-26,0.7,-2.1,-0.7000000000000001,0.1,93.0,1.9,2.2
2040-02-27,1.8,-0.1,0.85,0.1,94.0,1.9,2.7
2040-02-28,2.3,-1.3,0.4999999999999999,1.4,88.0,4.5,1.7
2040-02-29,5.7,1.9,3.8,0.1,77.0,2.6,3.0
2040-03-01,5.8,1.6,3.7,0.1,72.0,2.6,5.6
2040-03-02,1.3,-8.0,-3.35,2.2,82.0,2.6,3.1
2040-03-03,-0.1,-6.1,-3.0999999999999996,0.1,68.0,2.6,6.2
2040-03-04,-2.1,-8.7,-5.3999999999999995,0.1,73.0,2.6,6.3
2040-03-05,-2.0,-9.3,-5.65,1.4,65.0,1.3,5.5
2040-03-06,5.4,-2.5,1.4500000000000002,0.0,83.0,3.2,2.4
2040-03-07,6.7,-1.0,2.85,0.0,37.0,3.2,8.4
2040-03-08,4.9,-4.1,0.40000000000000036,0.0,60.0,3.2,6.7
2040-03-09,1.8,-4.0,-1.1,0.0,58.0,3.2,8.5
2040-03-10,1.0,-9.6,-4.3,0.0,51.0,2.6,8.1
2040-03-11,1.9,-8.6,-3.3499999999999996,0.0,62.0,3.8,7.2
2040-03-12,1.7,-5.3,-1.7999999999999998,0.1,68.0,2.6,5.7
2040-03-13,2.8,-3.3,-0.25,0.0,61.0,2.6,7.9
2040-03-14,7.4,-9.2,-0.8999999999999995,0.0,36.0,1.9,10.0
2040-03-15,7.3,-13.3,-3.0000000000000004,0.0,30.0,0.6,10.8
2040-03-16,8.0,-13.3,-2.6500000000000004,0.3,28.0,0.6,11.1
2040-03-17,1.3,-8.0,-3.35,0.0,56.0,2.6,10.1
2040-03-18,-0.4,-11.6,-6.0,0.0,51.0,1.9,10.5
2040-03-19,1.1,-16.3,-7.6000000000000005,0.0,47.0,0.6,9.8
2040-03-20,0.5,-17.8,-8.65,0.0,44.0,1.3,11.7
2040-03-21,-0.2,-16.5,-8.35,0.0,41.0,1.3,11.8
2040-03-22,0.6,-13.7,-6.55,0.0,42.0,0.6,11.6
2040-03-23,1.0,-16.7,-7.85,0.0,45.0,1.3,12.4
2040-03-24,2.6,-15.5,-6.45,0.0,38.0,1.9,12.7
2040-03-25,5.1,-12.6,-3.75,0.0,34.0,1.9,13.0
2040-03-26,4.9,-10.1,-2.5999999999999996,0.5,42.0,2.6,12.7
2040-03-27,3.2,0.3,1.75,0.8,82.0,1.9,6.4
2040-03-28,6.5,-0.6,2.95,0.3,70.0,1.9,8.3
2040-03-29,11.9,2.0,6.95,0.0,43.0,3.8,11.7
2040-03-30,7.9,4.1,6.0,2.4,73.0,3.2,2.6
2040-03-31,6.0,5.2,5.6,2.3,95.0,1.9,2.9
2040-04-01,6.9,4.9,5.9,0.1,77.0,1.3,5.1
2040-04-02,8.0,4.0,6.0,0.0,55.0,1.3,7.7
2040-04-03,8.6,4.4,6.5,0.0,46.0,1.3,9.1
2040-04-04,9.6,3.9,6.75,0.0,47.0,1.3,10.0
2040-04-05,11.8,3.2,7.5,0.4,51.0,1.3,14.0
2040-04-06,15.1,5.2,10.15,0.0,62.0,2.6,13.0
2040-04-07,13.0,4.4,8.7,0.0,48.0,1.9,15.2
2040-04-08,7.8,5.0,6.4,0.0,78.0,3.8,4.4
2040-04-09,6.4,3.4,4.9,0.0,82.0,1.3,4.1
2040-04-10,9.2,3.2,6.199999999999999,0.1,39.0,1.3,10.2
2040-04-11,11.2,2.0,6.6,0.4,39.0,2.6,13.2
2040-04-12,12.0,4.3,8.15,0.0,60.0,1.3,12.4
2040-04-13,14.8,4.3,9.55,0.0,58.0,1.3,15.1
2040-04-14,16.4,2.8,9.6,0.0,49.0,1.3,14.3
2040-04-15,15.7,2.6,9.15,0.7,48.0,1.3,9.6
2040-04-16,17.4,3.8,10.6,0.0,46.0,1.3,17.3
2040-04-17,14.0,4.2,9.1,0.0,56.0,2.6,14.7
2040-04-18,11.1,4.2,7.65,3.2,66.0,2.6,9.0
2040-04-19,9.3,4.0,6.65,4.5,70.0,3.2,10.3
2040-04-20,6.2,4.5,5.35,3.0,91.0,3.8,4.5
2040-04-21,11.4,4.1,7.75,0.0,53.0,1.9,12.9
2040-04-22,14.1,2.5,8.3,0.0,43.0,1.9,15.0
2040-04-23,16.6,0.5,8.55,0.0,38.0,1.9,17.3
2040-04-24,17.4,5.8,11.6,2.0,64.0,1.9,9.6
2040-04-25,20.2,10.1,15.149999999999999,0.1,64.0,2.6,15.0
2040-04-26,24.4,7.3,15.85,3.1,34.0,2.6,19.7
2040-04-27,20.4,12.8,16.6,0.0,43.0,2.6,11.3
2040-04-28,16.7,7.0,11.85,0.9,77.0,2.6,6.4
2040-04-29,23.7,9.9,16.8,0.3,46.0,2.6,20.0
2040-04-30,19.9,8.9,14.399999999999999,0.1,62.0,3.2,13.7
2040-05-01,13.9,8.0,10.95,0.0,57.0,3.8,13.6
2040-05-02,11.7,2.1,6.8999999999999995,0.0,28.0,3.2,25.9
2040-05-03,13.3,-1.6,5.8500000000000005,0.0,28.0,2.6,26.3
2040-05-04,17.3,-0.6,8.35,0.0,22.0,3.2,26.6
2040-05-05,18.2,5.7,11.95,0.0,38.0,3.2,26.0
2040-05-06,19.4,1.9,10.649999999999999,0.0,29.0,1.9,26.6
2040-05-07,18.7,4.7,11.7,0.0,39.0,3.2,21.1
2040-05-08,17.3,6.2,11.75,4.1,52.0,2.6,8.5
2040-05-09,14.6,8.1,11.35,0.0,64.0,4.5,8.4
2040-05-10,11.9,5.8,8.85,0.9,47.0,3.8,16.8
2040-05-11,12.3,4.7,8.5,0.1,33.0,3.2,24.5
2040-05-12,12.2,1.3,6.75,0.1,45.0,1.9,18.1
2040-05-13,14.5,-0.8,6.85,0.0,34.0,2.6,27.6
2040-05-14,20.6,2.7,11.65,0.0,30.0,1.3,28.0
2040-05-15,20.8,4.8,12.8,0.0,45.0,1.3,11.2
2040-05-16,25.7,8.5,17.1,0.0,26.0,3.2,27.4
2040-05-17,24.9,8.5,16.7,0.0,26.0,1.9,23.6
2040-05-18,22.2,10.3,16.25,3.8,42.0,2.6,16.8
2040-05-19,13.9,6.0,9.95,0.2,52.0,2.6,13.3
2040-05-20,7.4,-0.1,3.6500000000000004,0.0,53.0,1.9,10.0
2040-05-21,10.1,3.7,6.9,0.0,47.0,2.6,15.3
2040-05-22,11.5,-1.0,5.25,2.8,45.0,1.3,18.4
2040-05-23,11.0,5.3,8.15,1.1,77.0,3.2,9.4
2040-05-24,12.8,6.7,9.75,2.9,57.0,1.9,9.7
2040-05-25,11.8,5.3,8.55,3.0,67.0,1.3,11.7
2040-05-26,11.2,5.6,8.399999999999999,1.8,73.0,1.3,10.1
2040-05-27,18.3,2.1,10.200000000000001,0.0,39.0,1.9,24.3
2040-05-28,17.7,9.2,13.45,0.0,49.0,1.3,14.8
2040-05-29,24.0,4.7,14.35,0.0,39.0,1.9,26.2
2040-05-30,27.0,12.4,19.7,2.0,37.0,3.8,21.1
2040-05-31,22.5,16.3,19.4,1.6,75.0,2.6,13.0
2040-06-01,26.3,16.4,21.35,0.1,54.0,3.8,20.2
2040-06-02,31.4,19.3,25.35,0.0,44.0,3.2,23.8
2040-06-03,31.1,20.9,26.0,12.6,45.0,2.6,17.9
2040-06-04,29.4,15.9,22.65,0.0,22.0,1.9,30.8
2040-06-05,28.9,10.0,19.45,0.0,24.0,1.3,29.0
2040-06-06,28.9,14.4,21.65,0.0,22.0,2.6,29.4
2040-06-07,30.4,10.6,20.5,0.0,24.0,1.3,30.3
2040-06-08,31.6,12.7,22.15,0.0,27.0,1.9,29.3
2040-06-09,30.4,14.4,22.4,0.0,36.0,2.6,28.5
2040-06-10,30.3,14.7,22.5,88.7,44.0,1.9,16.0
2040-06-11,29.7,13.3,21.5,3.0,44.0,2.6,27.4
2040-06-12,26.1,13.3,19.700000000000003,0.0,35.0,3.2,32.2
2040-06-13,22.2,4.1,13.149999999999999,0.0,32.0,1.9,33.8
2040-06-14,24.1,10.6,17.35,0.0,53.0,3.2,23.0
2040-06-15,26.2,12.5,19.35,0.0,41.0,1.3,27.3
2040-06-16,27.7,11.6,19.65,0.0,33.0,1.9,27.5
2040-06-17,28.0,14.7,21.35,0.0,33.0,1.9,30.4
2040-06-18,27.7,12.5,20.1,0.4,37.0,1.9,18.8
2040-06-19,27.1,17.8,22.450000000000003,0.3,45.0,3.2,20.0
2040-06-20,24.3,17.8,21.05,1.9,69.0,2.6,10.5
2040-06-21,21.3,16.0,18.65,0.2,63.0,3.2,16.1
2040-06-22,23.2,13.2,18.2,0.0,50.0,2.6,24.7
2040-06-23,21.6,10.8,16.200000000000003,0.7,62.0,3.8,7.9
2040-06-24,21.8,13.3,17.55,20.0,61.0,3.2,19.7
2040-06-25,19.4,15.0,17.2,15.8,93.0,3.2,3.6
2040-06-26,23.6,13.7,18.65,0.0,49.0,1.3,24.4
2040-06-27,22.0,13.7,17.85,0.2,72.0,1.9,12.1
2040-06-28,21.6,12.7,17.15,0.4,55.0,3.8,25.1
2040-06-29,23.1,12.0,17.55,0.0,47.0,1.9,23.7
2040-06-30,26.6,12.8,19.700000000000003,0.0,46.0,1.9,28.9
2040-07-01,24.8,13.1,18.95,0.0,42.0,1.9,33.4
2040-07-02,23.0,13.6,18.3,0.0,50.0,1.9,24.0
2040-07-03,24.3,10.9,17.6,0.0,39.0,1.3,26.4
2040-07-04,22.9,12.5,17.7,0.1,60.0,1.9,17.3
2040-07-05,21.6,14.1,17.85,0.3,59.0,1.3,14.1
2040-07-06,23.9,12.7,18.299999999999997,0.0,47.0,1.3,19.7
2040-07-07,23.8,15.3,19.55,2.4,62.0,1.3,18.1
2040-07-08,23.5,13.8,18.65,3.2,71.0,0.6,14.6
2040-07-09,26.2,11.3,18.75,0.0,49.0,1.3,22.5
2040-07-10,26.9,12.4,19.65,1.8,42.0,2.6,26.4
2040-07-11,24.9,16.9,20.9,0.0,43.0,3.2,25.5
2040-07-12,21.8,12.0,16.9,9.6,65.0,1.3,7.8
2040-07-13,22.9,14.8,18.85,0.0,68.0,1.9,16.9
2040-07-14,23.8,10.6,17.2,0.0,56.0,1.9,22.3
2040-07-15,26.1,12.7,19.4,0.0,35.0,0.6,20.6
2040-07-16,26.7,12.7,19.7,11.1,44.0,2.6,26.1
2040-07-17,24.2,17.8,21.0,0.1,67.0,2.6,13.1
2040-07-18,20.8,16.0,18.4,2.2,79.0,2.6,11.4
2040-07-19,23.4,17.0,20.2,2.4,68.0,2.6,14.5
2040-07-20,24.1,15.7,19.9,0.0,56.0,1.9,20.8
2040-07-21,23.8,12.0,17.9,0.0,66.0,1.3,16.7
2040-07-22,25.9,13.5,19.7,0.6,68.0,1.3,14.9
2040-07-23,28.0,15.0,21.5,0.0,51.0,1.3,26.3
2040-07-24,29.6,13.2,21.4,0.0,37.0,1.3,27.5
2040-07-25,30.6,15.2,22.9,0.0,47.0,0.6,24.4
2040-07-26,30.8,16.1,23.450000000000003,0.0,45.0,1.9,26.9
2040-07-27,29.7,16.1,22.9,0.0,39.0,2.6,27.3
2040-07-28,31.4,15.2,23.299999999999997,0.0,37.0,1.9,27.1
2040-07-29,32.8,15.7,24.25,0.0,38.0,1.3,26.0
2040-07-30,33.3,17.7,25.5,0.0,37.0,1.3,22.3
2040-07-31,33.5,16.8,25.15,0.0,37.0,0.6,22.8
2040-08-01,31.6,17.2,24.4,0.0,42.0,1.3,23.1
2040-08-02,30.8,15.2,23.0,0.0,39.0,1.3,23.1
2040-08-03,26.5,17.5,22.0,3.4,76.0,0.6,12.4
2040-08-04,28.6,15.9,22.25,0.0,47.0,1.9,19.5
2040-08-05,26.8,19.1,22.950000000000003,0.1,68.0,1.9,11.7
2040-08-06,24.8,20.1,22.450000000000003,7.6,72.0,1.9,11.6
2040-08-07,26.1,11.9,19.0,0.5,47.0,0.6,20.5
2040-08-08,21.8,17.8,19.8,0.6,88.0,1.9,5.5
2040-08-09,18.2,15.0,16.6,5.8,86.0,1.9,5.2
2040-08-10,19.3,14.1,16.7,0.5,82.0,0.6,8.9
2040-08-11,24.6,12.0,18.3,4.4,61.0,0.6,16.1
2040-08-12,27.7,18.6,23.15,0.0,59.0,2.6,17.3
2040-08-13,28.4,18.5,23.45,0.0,47.0,2.6,18.5
2040-08-14,28.3,14.6,21.45,0.0,49.0,1.3,18.7
2040-08-15,27.5,13.6,20.55,1.8,64.0,1.3,15.1
2040-08-16,24.0,12.3,18.15,0.0,43.0,2.6,23.8
2040-08-17,19.9,8.2,14.049999999999999,0.0,61.0,1.9,9.7
2040-08-18,24.8,12.2,18.5,0.0,37.0,1.3,21.6
2040-08-19,26.4,8.5,17.45,0.0,37.0,1.3,23.3
2040-08-20,23.7,9.8,16.75,6.0,48.0,3.2,15.1
2040-08-21,21.0,17.1,19.05,10.6,87.0,2.6,10.7
2040-08-22,21.5,13.5,17.5,2.2,68.0,2.6,11.6
2040-08-23,20.0,10.3,15.15,0.0,57.0,1.9,8.8
2040-08-24,19.3,12.4,15.850000000000001,0.0,59.0,1.3,10.0
2040-08-25,19.7,10.1,14.899999999999999,0.7,60.0,1.9,11.4
2040-08-26,20.7,12.0,16.35,0.0,56.0,1.9,15.4
2040-08-27,19.9,12.8,16.35,0.0,54.0,1.3,15.5
2040-08-28,16.8,12.1,14.45,27.0,71.0,3.2,4.9
2040-08-29,20.9,15.2,18.049999999999997,0.1,61.0,2.6,13.6
2040-08-30,16.9,12.8,14.85,0.1,71.0,2.6,5.3
2040-08-31,18.6,6.2,12.4,0.0,42.0,1.9,19.9
2040-09-01,22.1,4.5,13.3,0.0,37.0,1.3,19.3
2040-09-02,21.3,5.7,13.5,8.3,41.0,1.3,18.4
2040-09-03,22.1,15.3,18.700000000000003,0.9,69.0,2.6,7.7
2040-09-04,16.1,8.6,12.350000000000001,11.7,95.0,1.9,1.7
2040-09-05,21.1,11.1,16.1,0.0,55.0,1.3,13.1
2040-09-06,20.4,15.9,18.15,1.3,70.0,1.3,8.4
2040-09-07,20.3,15.4,17.85,0.0,78.0,2.6,5.1
2040-09-08,23.9,17.3,20.6,0.0,64.0,3.2,14.3
2040-09-09,22.7,16.5,19.6,2.8,80.0,3.8,7.4
2040-09-10,20.0,14.9,17.45,0.7,58.0,3.2,8.4
2040-09-11,20.4,13.2,16.799999999999997,0.1,58.0,1.9,13.0
2040-09-12,20.7,12.1,16.4,0.0,52.0,1.3,12.3
2040-09-13,18.6,7.3,12.950000000000001,5.6,90.0,2.6,4.5
2040-09-14,17.3,13.7,15.5,4.2,90.0,1.9,5.5
2040-09-15,20.0,14.7,17.35,0.1,78.0,1.3,7.2
2040-09-16,18.9,10.8,14.85,0.1,66.0,1.9,9.1
2040-09-17,20.0,5.4,12.7,0.0,54.0,1.3,11.5
2040-09-18,17.8,12.4,15.100000000000001,0.0,72.0,1.9,7.8
2040-09-19,17.7,7.3,12.5,0.1,71.0,0.6,5.7
2040-09-20,19.7,13.4,16.55,1.6,74.0,1.3,5.1
2040-09-21,15.9,13.4,14.65,12.0,95.0,1.3,1.2
2040-09-22,17.6,10.7,14.15,0.0,59.0,1.3,10.0
2040-09-23,20.4,11.7,16.049999999999997,0.0,65.0,1.9,7.0
2040-09-24,14.4,2.9,8.65,0.0,44.0,0.6,9.5
2040-09-25,15.9,3.7,9.8,0.3,63.0,1.3,5.5
2040-09-26,16.7,12.4,14.55,0.1,83.0,1.3,3.3
2040-09-27,15.6,12.6,14.1,0.0,75.0,0.6,2.8
2040-09-28,16.5,10.3,13.4,0.0,69.0,0.6,4.7
2040-09-29,16.0,11.4,13.7,0.0,66.0,2.6,8.3
2040-09-30,12.9,9.3,11.100000000000001,9.3,80.0,3.2,2.6
2040-10-01,13.3,11.5,12.4,1.6,94.0,1.9,1.5
2040-10-02,17.2,9.7,13.45,4.8,70.0,2.6,5.2
2040-10-03,12.5,9.7,11.1,0.0,81.0,1.9,2.6
2040-10-04,13.8,9.8,11.8,0.8,80.0,1.9,3.4
2040-10-05,14.0,10.1,12.05,0.0,75.0,1.9,4.4
2040-10-06,12.4,8.9,10.65,1.8,79.0,2.6,2.5
2040-10-07,12.7,10.7,11.7,20.5,85.0,4.5,0.8
2040-10-08,15.9,11.6,13.75,3.5,71.0,3.8,4.8
2040-10-09,15.8,11.7,13.75,3.8,77.0,3.8,4.6
2040-10-10,15.4,11.2,13.3,0.5,79.0,2.6,4.1
2040-10-11,13.6,11.5,12.55,15.5,91.0,2.6,1.1
2040-10-12,14.2,11.8,13.0,11.1,92.0,3.8,0.7
2040-10-13,14.3,13.3,13.8,19.8,91.0,3.2,0.7
2040-10-14,13.5,11.8,12.65,4.3,94.0,1.9,1.2
2040-10-15,12.2,10.3,11.25,10.1,90.0,2.6,0.7
2040-10-16,12.4,9.0,10.7,0.3,94.0,1.9,0.6
2040-10-17,9.2,1.6,5.3999999999999995,0.0,67.0,2.6,5.1
2040-10-18,15.7,6.1,10.899999999999999,3.4,78.0,4.5,1.6
2040-10-19,16.1,11.9,14.0,0.0,79.0,3.8,1.7
2040-10-20,13.1,9.5,11.3,8.0,65.0,3.2,3.5
2040-10-21,10.3,6.7,8.5,0.0,76.0,1.9,3.2
2040-10-22,9.7,4.7,7.199999999999999,1.2,72.0,2.6,4.4
2040-10-23,8.6,1.3,4.95,0.2,63.0,0.6,5.0
2040-10-24,6.4,0.9,3.6500000000000004,7.0,77.0,3.2,1.9
2040-10-25,4.5,3.1,3.8,12.8,91.0,3.2,1.6
2040-10-26,3.2,-0.9,1.1500000000000001,6.0,67.0,5.1,2.5
2040-10-27,5.3,-5.4,-0.050000000000000266,5.8,77.0,2.6,4.6
2040-10-28,6.5,3.1,4.8,3.4,95.0,1.9,0.8
2040-10-29,5.2,3.8,4.5,0.5,87.0,1.9,0.9
2040-10-30,4.2,-3.2,0.5,0.5,71.0,3.2,2.8
2040-10-31,3.2,-8.6,-2.6999999999999997,0.0,84.0,1.3,4.0
2040-11-01,4.2,-10.7,-3.2499999999999996,0.0,79.0,0.6,3.9
2040-11-02,6.3,-6.3,0.0,0.0,76.0,1.9,4.3
2040-11-03,5.2,-0.7,2.25,0.0,74.0,1.3,2.8
2040-11-04,5.8,0.4,3.1,0.0,88.0,1.3,1.1
2040-11-05,5.8,-3.4,1.2,0.1,83.0,1.9,3.1
2040-11-06,8.5,-3.9,2.3,0.0,89.0,1.9,1.3
2040-11-07,5.3,-1.3,2.0,0.0,70.0,1.9,2.3
2040-11-08,5.2,-4.5,0.3500000000000001,1.4,86.0,2.6,0.8
2040-11-09,5.3,1.0,3.15,1.4,84.0,1.9,1.3
2040-11-10,2.6,-2.9,-0.1499999999999999,0.6,82.0,3.2,1.4
2040-11-11,-1.7,-7.9,-4.8,0.1,59.0,1.3,2.1
2040-11-12,-2.5,-12.3,-7.4,2.2,82.0,1.9,1.5
2040-11-13,3.8,-2.8,0.5,3.9,87.0,2.6,0.6
2040-11-14,4.5,-0.6,1.95,2.3,91.0,2.6,0.9
2040-11-15,4.3,2.7,3.5,3.0,93.0,2.6,0.8
2040-11-16,7.5,3.7,5.6,9.5,93.0,3.8,0.4
2040-11-17,7.6,1.8,4.7,15.6,83.0,1.9,2.2
2040-11-18,10.0,2.4,6.2,30.8,92.0,1.9,0.4
2040-11-19,9.3,-1.8,3.7500000000000004,2.0,81.0,5.1,1.0
2040-11-20,2.8,-7.9,-2.5500000000000003,6.9,89.0,1.9,1.8
2040-11-21,10.1,1.3,5.7,25.7,90.0,5.8,0.2
2040-11-22,8.2,2.3,5.25,8.4,75.0,1.9,1.2
2040-11-23,10.2,5.8,8.0,0.3,94.0,2.6,0.2
2040-11-24,8.6,1.4,5.0,0.5,72.0,3.2,1.4
2040-11-25,2.4,-2.9,-0.25,0.1,61.0,1.9,1.5
2040-11-26,-2.6,-7.0,-4.8,0.1,76.0,1.3,1.4
2040-11-27,-2.7,-10.1,-6.4,0.1,83.0,1.9,1.0
2040-11-28,-1.0,-8.9,-4.95,7.0,85.0,2.6,0.3
2040-11-29,-2.6,-13.1,-7.85,0.0,76.0,3.2,1.3
2040-11-30,-6.5,-16.9,-11.7,1.1,84.0,1.3,1.1
2040-12-01,5.5,-6.7,-0.6000000000000001,2.5,92.0,3.2,0.5
2040-12-02,6.4,3.6,5.0,1.4,91.0,2.6,0.2
2040-12-03,5.7,-2.8,1.4500000000000002,0.6,81.0,2.6,0.2
2040-12-04,-2.4,-7.5,-4.95,0.6,79.0,3.2,0.5
2040-12-05,-7.1,-14.4,-10.75,0.3,86.0,0.6,0.9
2040-12-06,-5.8,-14.8,-10.3,1.1,89.0,0.6,0.6
2040-12-07,-7.6,-13.8,-10.7,0.7,85.0,1.3,0.7
2040-12-08,-2.9,-11.5,-7.2,0.3,87.0,1.3,0.9
2040-12-09,5.6,-2.9,1.3499999999999999,3.8,89.0,2.6,0.3
2040-12-10,5.2,-7.6,-1.1999999999999997,0.3,90.0,1.3,0.5
2040-12-11,-1.2,-15.5,-8.35,0.1,83.0,1.3,0.7
2040-12-12,-1.2,-7.2,-4.2,1.0,90.0,1.9,0.6
2040-12-13,8.5,-3.8,2.35,10.8,97.0,3.8,0.0
2040-12-14,8.2,4.0,6.1,6.7,92.0,1.9,0.2
2040-12-15,5.8,2.1,3.95,13.2,94.0,2.6,0.2
2040-12-16,6.9,-3.1,1.9000000000000001,1.2,87.0,2.6,0.3
2040-12-17,2.4,-10.5,-4.05,0.0,87.0,2.6,1.1
2040-12-18,6.9,2.5,4.7,0.0,77.0,6.4,0.1
2040-12-19,5.0,-0.4,2.3,0.4,79.0,3.8,0.1
2040-12-20,4.7,-0.4,2.15,1.0,88.0,1.9,0.3
2040-12-21,4.0,1.9,2.95,18.0,92.0,3.2,0.2
2040-12-22,4.7,3.4,4.05,3.8,98.0,1.9,0.1
2040-12-23,5.7,3.8,4.75,2.3,92.0,2.6,0.2
2040-12-24,5.5,3.2,4.35,6.2,91.0,1.9,0.4
2040-12-25,5.2,2.4,3.8,0.0,90.0,2.6,0.7
2040-12-26,3.9,0.6,2.25,0.7,92.0,1.3,0.2
2040-12-27,3.5,0.3,1.9,1.6,91.0,1.9,0.3
2040-12-28,4.9,-2.0,1.4500000000000002,2.9,88.0,3.2,0.3
2040-12-29,8.0,1.5,4.75,1.8,85.0,3.8,0.6
2040-12-30,8.9,3.5,6.2,0.0,52.0,3.8,0.9
2040-12-31,5.0,1.2,3.1,13.2,85.0,2.6,0.3
2041-01-01,4.9,2.2,3.5500000000000003,2.9,95.0,2.6,0.4
2041-01-02,2.1,-4.6,-1.2499999999999998,0.0,90.0,1.3,1.0
2041-01-03,0.8,-8.4,-3.8000000000000003,5.4,97.0,1.3,0.6
2041-01-04,0.6,-8.4,-3.9000000000000004,2.1,93.0,1.3,0.7
2041-01-05,-4.5,-16.1,-10.3,0.1,88.0,1.3,0.8
2041-01-06,-15.6,-23.0,-19.3,0.1,84.0,0.6,1.1
2041-01-07,-11.9,-24.1,-18.0,0.1,85.0,0.6,0.9
2041-01-08,2.3,-16.2,-6.949999999999999,1.6,90.0,3.2,0.7
2041-01-09,6.5,2.8,4.65,12.7,100.0,3.2,0.2
2041-01-10,4.8,2.1,3.45,0.6,93.0,1.3,0.9
2041-01-11,2.6,-6.2,-1.8,0.1,87.0,1.9,1.4
2041-01-12,6.1,0.7,3.4,5.8,88.0,5.1,0.3
2041-01-13,5.5,3.4,4.45,8.7,98.0,3.2,0.4
