w_date,tmax,tmin,tavg,rain,relhumid,wind,srad
1980-03-11,19.0,4.8,11.9,0.0,50.7,3.1,19.25
1980-03-12,19.4,6.0,12.7,0.0,52.6,2.8,18.37
1980-03-13,12.6,5.2,8.9,0.0,69.0,8.6,13.42
1980-03-14,12.8,4.0,8.4,0.0,44.6,7.5,19.47
1980-03-15,15.6,2.0,8.8,0.0,48.6,4.4,18.81
1980-03-16,19.0,2.2,10.6,0.0,53.5,2.2,20.02
1980-03-17,18.0,4.0,11.0,0.0,55.0,0.6,20.68
1980-03-18,18.8,5.2,12.0,0.0,57.4,3.3,18.7
1980-03-19,15.0,8.4,11.7,7.37,85.2,1.9,7.15
1980-03-20,15.6,5.4,10.5,0.0,51.0,2.8,18.15
1980-03-21,15.4,5.2,10.3,15.84,45.3,0.6,15.29
1980-03-22,15.2,7.4,11.3,0.0,49.8,6.7,15.95
1980-03-23,16.8,5.0,10.9,0.0,46.8,3.1,22.66
1980-03-24,19.4,4.0,11.7,0.0,50.6,1.7,22.55
1980-03-25,18.0,9.2,13.6,0.22,48.1,3.6,21.23
1980-03-26,21.0,10.0,15.5,0.22,61.1,1.4,18.04
1980-03-27,22.2,13.6,17.9,0.0,50.9,1.4,13.75
1980-03-28,25.2,12.6,18.9,0.0,49.0,3.1,20.79
1980-03-29,22.0,14.0,18.0,0.0,69.5,3.3,13.42
1980-03-30,22.4,10.4,16.4,0.0,47.4,2.5,23.32
1980-03-31,29.0,9.2,19.1,0.0,56.5,0.6,23.76
1980-04-01,29.0,13.8,21.4,0.0,49.5,3.3,22.99
1980-04-02,21.6,13.6,17.6,0.0,47.1,3.9,22.88
1980-04-03,21.4,9.0,15.2,0.0,48.0,2.2,24.75
1980-04-04,21.2,8.2,14.7,0.0,39.2,3.3,25.08
1980-04-05,18.0,6.4,12.2,0.0,38.3,0.3,24.64
1980-04-06,18.6,5.6,12.100000000000001,0.0,40.4,1.7,23.65
1980-04-07,18.4,6.4,12.399999999999999,0.0,42.4,1.7,24.64
1980-04-08,19.2,6.2,12.7,0.0,47.3,3.9,14.19
1980-04-09,20.0,5.6,12.8,0.0,39.0,3.1,25.74
1980-04-10,20.0,3.0,11.5,0.0,39.9,1.4,23.76
1980-04-11,21.4,5.8,13.6,0.0,46.5,3.9,24.53
1980-04-12,19.2,6.4,12.8,0.0,48.1,3.6,11.88
1980-04-13,18.4,8.8,13.6,3.63,64.9,4.2,15.84
1980-04-14,13.6,11.0,12.3,19.47,91.4,5.0,8.69
1980-04-15,17.8,11.4,14.600000000000001,0.0,80.2,3.3,22.55
1980-04-16,17.2,9.4,13.3,9.68,55.5,0.6,15.4
1980-04-17,18.6,10.4,14.5,0.44,79.6,1.9,16.39
1980-04-18,20.6,9.2,14.9,0.0,57.9,1.4,20.13
1980-04-19,23.4,10.2,16.799999999999997,0.0,61.2,5.0,25.63
1980-04-20,21.0,10.0,15.5,0.0,47.8,8.3,27.83
1980-04-21,19.6,6.4,13.0,0.0,38.8,0.6,27.94
1980-04-22,20.6,5.4,13.0,0.0,43.2,3.3,28.05
1980-04-23,20.6,7.2,13.9,0.0,47.6,3.9,28.16
1980-04-24,21.4,7.0,14.2,0.0,45.5,1.9,27.06
1980-04-25,22.2,6.4,14.3,0.0,40.9,2.5,28.05
1980-04-26,24.0,8.2,16.1,0.0,45.3,3.1,26.62
1980-04-27,22.6,9.4,16.0,0.0,42.8,1.4,27.28
1980-04-28,20.6,11.2,15.9,0.88,42.2,2.2,15.29
1980-04-29,18.0,12.2,15.1,0.0,83.3,3.6,15.4
1980-04-30,19.6,10.0,14.8,0.11,55.2,2.2,13.31
1980-05-01,22.2,9.8,16.0,0.0,49.0,3.1,26.62
1980-05-02,24.0,10.6,17.3,0.0,51.9,0.6,22.11
1980-05-03,23.6,10.4,17.0,1.54,78.6,2.8,15.29
1980-05-04,23.2,11.2,17.2,0.0,55.8,6.1,24.09
1980-05-05,24.0,12.0,18.0,7.92,52.5,3.1,23.21
1980-05-06,21.8,14.2,18.0,0.0,60.5,6.4,25.74
1980-05-07,25.0,10.2,17.6,0.0,52.6,3.3,25.85
1980-05-08,23.2,14.8,19.0,0.0,38.1,5.6,29.26
1980-05-09,24.4,12.2,18.299999999999997,0.0,43.8,3.3,29.7
1980-05-10,27.6,11.6,19.6,0.0,53.2,1.7,28.82
1980-05-11,25.6,15.6,20.6,0.0,57.8,3.1,15.29
1980-05-12,19.8,13.4,16.6,37.73,47.0,2.5,11.88
1980-05-13,17.0,11.8,14.4,2.2,78.6,3.9,12.32
1980-05-14,18.4,10.4,14.399999999999999,0.11,63.7,1.9,16.39
1980-05-15,24.6,10.6,17.6,0.0,49.2,4.2,30.03
1980-05-16,25.4,11.4,18.4,0.0,48.6,1.1,28.82
1980-05-17,23.0,13.0,18.0,10.34,44.2,3.6,22.88
1980-05-18,21.0,12.4,16.7,0.0,53.3,1.7,24.42
1980-05-19,24.2,12.6,18.4,0.0,45.9,1.4,25.19
1980-05-20,25.2,12.6,18.9,0.0,52.1,3.9,25.52
1980-05-21,23.4,12.4,17.9,0.0,48.2,5.3,28.38
1980-05-22,20.6,11.4,16.0,0.0,50.7,2.2,27.83
1980-05-23,26.4,12.0,19.2,0.0,47.6,1.4,27.17
1980-05-24,25.6,12.0,18.8,0.0,47.2,1.1,29.81
1980-05-25,22.0,14.8,18.4,1.98,65.3,2.2,11.0
1980-05-26,16.0,14.0,15.0,7.26,68.5,3.1,11.11
1980-05-27,19.2,13.4,16.3,8.8,76.4,0.3,14.74
1980-05-28,21.2,12.2,16.7,0.33,70.8,3.1,26.4
1980-05-29,21.2,11.8,16.5,0.0,53.3,4.4,26.4
1980-05-30,23.4,9.8,16.6,0.0,50.1,4.2,30.25
1980-05-31,26.4,15.2,20.799999999999997,0.0,51.5,7.8,31.24
1980-06-01,26.8,13.6,20.2,0.0,52.2,5.8,31.9
1980-06-02,29.4,13.2,21.299999999999997,0.0,46.6,0.6,32.23
1980-06-03,33.0,15.2,24.1,0.0,50.5,1.1,31.68
1980-06-04,36.4,17.0,26.7,0.0,46.8,0.6,31.35
1980-06-05,35.0,21.4,28.2,0.0,50.0,0.6,30.36
1980-06-06,31.4,18.2,24.799999999999997,4.29,51.4,2.5,28.49
1980-06-07,22.0,16.0,19.0,2.75,79.5,2.2,10.67
1980-06-08,18.0,15.0,16.5,0.77,89.2,0.6,10.67
1980-06-09,21.4,12.4,16.9,8.36,63.0,1.4,18.26
1980-06-10,25.0,14.0,19.5,0.0,47.5,5.3,32.01
1980-06-11,29.6,14.0,21.8,0.0,55.0,3.3,27.61
1980-06-12,22.4,16.6,19.5,5.28,96.8,3.3,15.51
1980-06-13,28.4,15.8,22.1,0.44,72.5,2.5,23.1
1980-06-14,27.2,16.8,22.0,0.0,53.8,3.6,30.47
1980-06-15,28.6,16.4,22.5,0.0,47.1,3.3,32.45
1980-06-16,30.8,16.0,23.4,3.3,44.4,1.9,31.79
1980-06-17,27.6,19.6,23.6,0.0,49.2,6.4,31.79
1980-06-18,30.6,17.0,23.8,0.0,55.3,3.1,29.48
1980-06-19,30.8,17.2,24.0,0.0,54.8,3.1,31.46
1980-06-20,29.8,17.4,23.6,23.1,54.9,2.8,32.45
1980-06-21,22.8,13.2,18.0,1.54,68.8,1.1,20.9
1980-06-22,27.2,16.0,21.6,1.65,74.8,0.6,13.86
1980-06-23,26.4,18.4,22.4,0.0,66.4,5.6,25.63
1980-06-24,29.0,13.2,21.1,0.0,50.7,3.1,26.29
1980-06-25,28.6,18.2,23.4,0.44,45.3,5.0,27.94
1980-06-26,26.0,16.8,21.4,0.0,40.0,6.4,28.82
1980-06-27,27.6,14.0,20.8,0.0,48.2,3.6,32.01
1980-06-28,29.4,13.2,21.299999999999997,0.0,45.6,1.7,33.0
1980-06-29,30.6,16.2,23.4,0.0,44.9,4.4,32.01
1980-06-30,29.0,16.6,22.8,0.0,57.6,1.9,27.5
1980-07-01,31.4,17.2,24.299999999999997,0.0,49.1,3.6,32.23
1980-07-02,30.2,17.0,23.6,0.0,43.6,3.1,32.56
1980-07-03,29.6,15.4,22.5,0.0,35.3,1.9,28.38
1980-07-04,33.0,16.2,24.6,0.0,41.2,1.7,31.24
1980-07-05,31.6,18.6,25.1,0.0,56.2,2.2,25.19
1980-07-06,33.4,19.8,26.6,0.0,72.9,1.1,30.58
1980-07-07,34.8,20.0,27.4,0.0,56.6,1.4,29.59
1980-07-08,24.2,16.4,20.299999999999997,0.88,62.0,2.8,10.56
1980-07-09,23.4,14.6,19.0,0.0,52.1,8.1,30.47
1980-07-10,27.0,13.6,20.3,0.0,46.2,3.9,28.93
1980-07-11,27.4,13.8,20.6,0.0,44.5,4.2,31.68
1980-07-12,30.0,14.6,22.3,0.0,44.7,3.9,31.68
1980-07-13,31.2,15.0,23.1,0.0,42.8,1.9,31.68
1980-07-14,36.0,17.0,26.5,0.0,51.1,3.3,30.36
1980-07-15,34.2,19.0,26.6,16.61,43.2,1.4,26.18
1980-07-16,25.6,16.6,21.1,3.08,58.2,3.6,20.13
1980-07-17,28.4,14.6,21.5,0.0,45.7,3.1,31.13
1980-07-18,32.0,16.6,24.3,0.0,38.0,2.2,30.8
1980-07-19,37.0,18.0,27.5,0.0,39.1,1.4,31.13
1980-07-20,35.6,20.0,27.8,0.0,49.2,4.4,31.02
1980-07-21,30.0,16.4,23.2,0.0,38.0,2.5,31.68
1980-07-22,35.4,16.2,25.799999999999997,0.0,46.8,3.1,30.91
1980-07-23,39.2,20.4,29.8,0.0,50.9,1.7,29.37
1980-07-24,37.6,22.6,30.1,0.0,48.2,1.1,29.26
1980-07-25,38.6,23.4,31.0,0.0,40.4,0.6,29.26
1980-07-26,31.4,21.2,26.299999999999997,0.0,47.5,5.6,30.47
1980-07-27,33.6,17.8,25.700000000000003,0.0,45.1,1.1,30.69
1980-07-28,34.4,20.8,27.6,0.0,49.3,5.0,29.37
1980-07-29,32.2,21.0,26.6,0.0,41.2,3.1,29.92
1980-07-30,32.2,20.4,26.3,0.0,45.4,2.2,28.05
1980-07-31,34.6,18.8,26.700000000000003,0.0,45.1,2.2,28.6
1980-08-01,35.6,21.6,28.6,0.0,39.2,4.2,22.0
1980-08-02,38.0,25.2,31.6,0.0,40.1,5.0,24.09
1980-08-03,36.6,23.2,29.9,0.0,53.9,1.9,17.82
1980-08-04,38.6,22.2,30.4,0.0,45.7,1.7,28.27
1980-08-05,38.0,23.2,30.6,0.0,42.6,1.4,27.28
1980-08-06,37.8,21.4,29.599999999999998,0.0,41.5,1.9,27.5
1980-08-07,39.0,22.6,30.8,0.0,49.6,1.7,27.17
1980-08-08,32.6,21.6,27.1,0.0,44.5,3.3,28.6
1980-08-09,34.8,20.6,27.7,0.0,42.8,0.6,24.53
1980-08-10,35.6,21.4,28.5,0.0,54.5,2.2,28.16
1980-08-11,37.6,23.0,30.3,0.0,39.5,0.6,27.83
1980-08-12,33.6,22.4,28.0,0.0,38.6,3.6,27.39
1980-08-13,35.6,18.4,27.0,0.0,30.6,3.2,27.94
1980-08-14,35.6,21.2,28.4,0.0,50.8,2.8,21.45
1980-08-15,30.6,22.0,26.3,0.0,81.6,5.3,26.18
1980-08-16,30.6,18.2,24.4,0.0,43.7,2.8,26.73
1980-08-17,32.6,17.2,24.9,0.0,35.7,1.7,28.16
1980-08-18,34.4,19.0,26.7,0.0,39.7,1.7,25.96
1980-08-19,31.8,20.4,26.1,0.0,71.3,2.2,24.97
1980-08-20,34.4,20.4,27.4,0.0,49.4,2.2,26.07
1980-08-21,38.0,20.4,29.2,0.0,46.0,0.3,25.08
1980-08-22,40.2,22.8,31.5,0.0,34.2,2.2,21.12
1980-08-23,33.0,22.7,27.85,0.0,49.1,1.7,14.74
1980-08-24,35.6,20.4,28.0,0.0,43.3,2.2,22.44
1980-08-25,31.6,23.0,27.3,0.22,73.3,3.3,11.33
1980-08-26,33.8,21.4,27.599999999999998,16.5,83.6,3.9,20.68
1980-08-27,31.6,21.0,26.3,0.0,54.0,3.3,24.75
1980-08-28,32.0,19.4,25.7,0.0,53.9,1.9,26.4
1980-08-29,33.4,20.2,26.799999999999997,0.0,49.6,0.6,25.41
1980-08-30,35.6,22.0,28.8,0.0,63.4,1.4,23.54
1980-08-31,31.4,19.0,25.2,0.0,41.6,1.1,25.74
1980-09-01,31.0,18.6,24.8,0.0,35.8,0.3,25.63
1980-09-02,32.4,18.8,25.6,0.0,52.9,1.7,24.31
1980-09-03,33.0,18.2,25.6,0.0,64.8,2.5,24.2
1980-09-04,31.6,18.8,25.200000000000003,0.0,60.7,1.1,17.82
1980-09-05,32.0,19.0,25.5,1.1,56.7,1.1,19.14
1980-09-06,32.2,20.2,26.200000000000003,0.0,54.2,1.9,23.54
1980-09-07,32.6,20.8,26.700000000000003,0.0,71.4,1.1,22.55
1980-09-08,31.0,18.8,24.9,3.3,79.0,0.3,11.77
1980-09-09,27.4,17.4,22.4,0.0,62.6,1.9,22.11
1980-09-10,27.2,14.8,21.0,0.0,46.0,1.9,20.24
1980-09-11,31.0,15.2,23.1,0.0,46.6,0.3,22.66
1980-09-12,35.0,18.0,26.5,0.0,54.0,0.6,22.0
1980-09-13,32.0,20.2,26.1,0.0,43.7,1.9,21.01
1980-09-14,31.4,19.2,25.299999999999997,0.0,52.1,0.3,20.9
1980-09-15,33.4,19.4,26.4,0.0,57.8,1.1,20.24
1980-09-16,34.0,19.4,26.7,0.0,64.6,1.4,19.8
1980-09-17,30.2,20.4,25.299999999999997,0.0,60.2,0.3,7.81
1980-09-18,32.0,19.0,25.5,0.0,64.3,3.1,18.48
1980-09-19,30.4,21.0,25.7,0.0,68.1,4.2,12.76
1980-09-20,30.0,17.8,23.9,7.7,91.7,5.3,8.69
1980-09-21,27.6,16.6,22.1,0.0,47.8,0.6,19.36
1980-09-22,27.4,16.6,22.0,0.0,50.5,3.1,20.57
1980-09-23,29.0,13.6,21.3,0.0,46.9,0.6,20.68
1980-09-24,30.4,15.2,22.799999999999997,0.0,48.2,0.3,19.03
1980-09-25,31.6,16.8,24.200000000000003,0.0,48.9,1.1,19.36
1980-09-26,31.8,17.2,24.5,0.0,51.6,0.3,19.25
1980-09-27,31.6,18.2,24.9,0.88,62.1,3.1,17.27
1980-09-28,30.0,18.8,24.4,0.0,65.2,1.4,17.71
1980-09-29,29.4,18.4,23.9,0.0,82.5,0.3,17.27
1980-09-30,30.8,15.4,23.1,0.0,49.8,1.7,19.69
1980-10-01,30.6,15.2,22.9,0.0,39.8,1.1,19.25
1980-10-02,28.6,14.4,21.5,0.0,44.2,1.1,18.59
1980-10-03,29.4,15.8,22.6,0.0,57.4,0.6,17.27
1980-10-04,25.0,17.8,21.4,0.0,75.3,1.4,7.15
1980-10-05,28.6,17.8,23.200000000000003,0.0,56.8,0.6,16.5
1980-10-06,27.8,16.2,22.0,0.0,59.5,0.3,17.05
1980-10-07,27.6,16.4,22.0,0.0,58.2,4.3,13.09
1980-10-08,21.4,13.0,17.2,0.88,64.1,8.3,7.81
1980-10-09,18.4,12.0,15.2,0.0,49.2,8.3,18.59
1980-10-10,19.4,10.0,14.7,0.0,67.1,0.3,10.45
1980-10-11,19.4,11.2,15.299999999999999,0.0,48.3,8.9,17.6
1980-10-12,18.8,10.6,14.7,0.0,49.9,10.3,18.15
1980-10-13,20.0,8.8,14.4,0.0,44.8,3.9,17.49
1980-10-14,21.2,8.4,14.8,0.0,62.4,1.1,11.66
1980-10-15,24.4,14.2,19.299999999999997,0.0,67.9,1.7,13.09
1980-10-16,21.8,8.4,15.100000000000001,8.14,78.3,4.7,5.39
1980-10-17,13.0,6.0,9.5,2.64,60.8,5.0,5.28
1980-10-18,16.4,9.6,13.0,0.0,49.4,8.6,16.28
1980-10-19,18.6,4.8,11.700000000000001,0.0,44.6,2.5,15.95
1980-10-20,19.2,4.8,12.0,0.0,34.4,0.3,15.62
1980-10-21,21.0,5.2,13.1,0.0,52.8,0.6,13.75
1980-10-22,21.0,8.0,14.5,0.0,62.3,0.6,14.74
1980-10-23,21.8,11.0,16.4,0.0,56.5,0.6,8.14
1980-10-24,17.4,12.0,14.7,5.5,67.3,2.2,5.72
1980-10-25,18.2,11.8,15.0,0.0,53.0,9.4,14.96
1980-10-26,22.2,4.6,13.399999999999999,0.0,50.1,1.7,13.2
1980-10-27,24.2,9.0,16.6,0.0,55.9,2.5,13.86
1980-10-28,25.6,10.4,18.0,0.0,62.2,2.5,13.75
1980-10-29,23.6,10.2,16.9,0.0,60.8,2.5,11.77
1980-10-30,21.0,8.8,14.9,0.0,63.2,0.3,8.03
1980-10-31,20.8,9.4,15.100000000000001,0.0,71.0,0.8,7.7
1980-11-01,17.0,9.8,13.4,0.0,64.3,1.4,4.51
1980-11-02,20.6,10.0,15.3,0.0,82.6,1.3,7.04
1980-11-03,18.0,11.6,14.8,16.28,84.8,1.1,4.4
1980-11-04,12.6,3.0,7.8,7.26,90.7,1.7,4.73
1980-11-05,9.6,2.0,5.8,3.52,90.5,2.5,5.61
1980-11-06,10.4,2.6,6.5,0.33,63.4,1.7,8.47
1980-11-07,16.2,6.0,11.1,0.0,64.5,0.3,4.73
1980-11-08,14.8,8.0,11.4,22.66,73.6,2.8,4.73
1980-11-09,16.8,13.0,14.9,0.44,82.0,3.1,4.07
1980-11-10,18.4,11.4,14.899999999999999,0.0,55.1,4.4,12.32
1980-11-11,19.0,9.2,14.1,0.0,62.4,1.7,11.22
1980-11-12,19.4,11.3,15.35,0.0,74.4,1.9,7.81
1980-11-13,15.4,3.9,9.65,0.0,46.2,3.3,11.77
1980-11-14,11.8,1.6,6.7,0.0,49.7,1.1,11.22
1980-11-15,13.4,1.0,7.2,0.0,47.0,1.5,10.34
1980-11-16,14.8,1.2,8.0,0.0,44.5,1.5,4.4
1980-11-17,12.4,3.0,7.7,0.0,49.0,1.5,9.68
1980-11-18,19.8,4.2,12.0,0.0,63.9,1.7,11.33
1980-11-19,16.2,4.6,10.399999999999999,0.0,64.0,0.6,9.57
1980-11-20,18.4,2.0,10.2,0.0,51.7,0.6,9.46
1980-11-21,18.2,6.8,12.5,0.0,77.6,0.4,9.79
1980-11-22,17.4,9.4,13.399999999999999,0.0,77.2,0.4,7.48
1980-11-23,13.6,7.0,10.3,0.22,78.3,0.3,6.82
1980-11-24,14.4,5.2,9.8,0.0,75.0,0.5,5.39
1980-11-25,11.8,10.0,10.9,0.33,76.8,0.6,3.52
1980-11-26,10.6,6.6,8.6,4.62,86.2,1.1,3.52
1980-11-27,13.0,6.0,9.5,0.0,49.3,7.5,10.89
1980-11-28,14.4,8.4,11.4,0.0,53.8,8.6,11.0
1980-11-29,10.4,4.2,7.300000000000001,0.0,42.3,5.6,10.78
1980-11-30,9.4,2.0,5.7,0.0,49.1,5.3,10.78
1980-12-01,7.4,-0.6,3.4000000000000004,0.0,59.9,3.3,10.23
1980-12-02,6.2,-3.0,1.6,0.0,68.7,1.4,9.35
1980-12-03,14.0,2.0,8.0,0.0,71.0,1.4,9.46
1980-12-04,12.8,-0.2,6.300000000000001,0.0,53.5,3.3,9.24
1980-12-05,14.2,2.0,8.1,0.0,62.0,1.9,5.28
1980-12-06,14.4,1.4,7.9,0.0,61.9,2.2,9.68
1980-12-07,11.6,3.0,7.3,0.0,47.7,0.6,9.24
1980-12-08,8.6,0.2,4.3999999999999995,0.0,46.6,1.1,10.23
1980-12-09,8.6,-2.0,3.3,0.0,56.5,2.2,8.47
1980-12-10,9.2,-2.6,3.3,0.0,58.0,2.2,8.36
1980-12-11,7.2,-3.0,2.1,0.0,64.5,2.2,7.7
1980-12-12,0.8,-3.8,-1.5,0.0,51.0,2.2,3.19
1980-12-13,0.4,-3.8,-1.7,0.0,42.9,2.2,3.19
1980-12-14,3.0,-2.2,0.3999999999999999,0.0,50.5,2.2,4.29
1980-12-15,7.4,-1.0,3.2,0.0,76.3,1.1,3.52
1980-12-16,13.4,0.6,7.0,0.0,59.8,2.2,8.03
1980-12-17,11.8,1.0,6.4,0.0,51.4,0.6,10.01
1980-12-18,14.4,1.8,8.1,0.0,54.2,4.7,9.13
1980-12-19,12.4,1.8,7.1000000000000005,0.0,72.0,5.9,6.27
1980-12-20,17.4,4.6,11.0,0.0,66.4,7.2,8.8
1980-12-21,16.2,11.0,13.6,0.0,55.4,11.4,10.01
1980-12-22,17.4,9.0,13.2,0.0,60.1,6.7,10.01
1980-12-23,14.2,3.0,8.6,0.0,63.2,6.0,9.79
1980-12-24,5.2,0.4,2.8000000000000003,0.11,63.5,6.0,3.19
1980-12-25,4.0,2.0,3.0,0.22,60.2,6.0,3.19
1980-12-26,10.6,2.8,6.699999999999999,0.0,54.5,0.6,6.71
1980-12-27,14.2,5.8,10.0,0.0,70.7,8.1,8.03
1980-12-28,11.2,2.2,6.699999999999999,0.0,49.5,1.9,9.24
1980-12-29,8.4,-2.0,3.2,0.0,40.9,0.6,10.01
1980-12-30,8.4,-2.0,3.2,0.0,52.7,0.6,10.23
1980-12-31,8.6,-2.4,3.0999999999999996,0.0,46.8,1.0,8.25
1981-01-01,10.2,-3.2,3.4999999999999996,0.0,60.6,1.4,7.81
1981-01-02,15.6,2.2,8.9,0.0,59.0,2.2,7.15
1981-01-03,11.6,-0.2,5.7,0.0,61.2,1.1,10.12
1981-01-04,16.8,4.0,10.4,0.0,62.2,7.8,10.01
1981-01-05,16.4,6.5,11.45,0.0,49.9,4.7,10.56
1981-01-06,17.0,1.0,9.0,0.0,66.3,3.1,10.78
1981-01-07,16.6,6.1,11.350000000000001,0.0,58.8,3.9,10.67
1981-01-08,11.2,1.0,6.1,0.0,46.4,1.1,10.89
1981-01-09,9.0,-0.4,4.3,0.0,51.4,0.6,10.12
1981-01-10,8.4,-1.4,3.5,0.0,69.0,1.1,7.48
1981-01-11,4.0,0.4,2.2,4.73,52.8,1.1,3.52
1981-01-12,6.4,1.6,4.0,2.86,94.8,2.2,3.52
1981-01-13,10.0,3.8,6.9,0.0,57.1,3.6,5.5
1981-01-14,12.6,0.8,6.7,0.0,64.4,0.6,10.01
1981-01-15,16.4,8.4,12.399999999999999,0.0,72.1,10.6,7.15
1981-01-16,19.4,11.8,15.6,0.0,71.4,8.6,10.23
1981-01-17,16.0,9.0,12.5,0.0,63.2,5.6,9.68
1981-01-18,16.0,8.8,12.4,0.0,54.0,7.2,11.33
1981-01-19,18.0,4.2,11.1,0.0,65.1,3.1,11.66
1981-01-20,18.2,10.0,14.1,0.0,66.1,9.2,11.66
1981-01-21,21.4,10.6,16.0,0.0,50.9,2.5,11.77
1981-01-22,21.0,6.8,13.9,0.0,60.6,2.5,12.1
1981-01-23,14.8,5.0,9.9,0.0,60.6,1.1,7.81
