w_date,tmax,tmin,tavg,rain,relhumid,wind,srad
1980-04-13,14.4,4.8,9.6,3.3,64.9,4.2,14.4
1980-04-14,9.6,7.0,8.3,17.7,91.4,5.0,7.9
1980-04-15,13.8,7.4,10.600000000000001,0.0,80.2,3.3,20.5
1980-04-16,13.2,5.4,9.3,8.8,55.5,0.6,14.0
1980-04-17,14.6,6.4,10.5,0.4,79.6,1.9,14.9
1980-04-18,16.6,5.2,10.9,0.0,57.9,1.4,18.3
1980-04-19,19.4,6.2,12.799999999999999,0.0,61.2,5.0,23.3
1980-04-20,17.0,6.0,11.5,0.0,47.8,8.3,25.3
1980-04-21,15.6,2.4,9.0,0.0,38.8,0.6,25.4
1980-04-22,16.6,1.4,9.0,0.0,43.2,3.3,25.5
1980-04-23,16.6,3.2,9.9,0.0,47.6,3.9,25.6
1980-04-24,17.4,3.0,10.2,0.0,45.5,1.9,24.6
1980-04-25,18.2,2.4,10.299999999999999,0.0,40.9,2.5,25.5
1980-04-26,20.0,4.2,12.1,0.0,45.3,3.1,24.2
1980-04-27,18.6,5.4,12.0,0.0,42.8,1.4,24.8
1980-04-28,16.6,7.2,11.9,0.8,42.2,2.2,13.9
1980-04-29,14.0,8.2,11.1,0.0,83.3,3.6,14.0
1980-04-30,15.6,6.0,10.8,0.1,55.2,2.2,12.1
1980-05-01,18.2,5.8,12.0,0.0,49.0,3.1,24.2
1980-05-02,20.0,6.6,13.3,0.0,51.9,0.6,20.1
1980-05-03,19.6,6.4,13.0,1.4,78.6,2.8,13.9
1980-05-04,19.2,7.2,13.2,0.0,55.8,6.1,21.9
1980-05-05,20.0,8.0,14.0,7.2,52.5,3.1,21.1
1980-05-06,17.8,10.2,14.0,0.0,60.5,6.4,23.4
1980-05-07,21.0,6.2,13.6,0.0,52.6,3.3,23.5
1980-05-08,19.2,10.8,15.0,0.0,38.1,5.6,26.6
1980-05-09,20.4,8.2,14.299999999999999,0.0,43.8,3.3,27.0
1980-05-10,23.6,7.6,15.600000000000001,0.0,53.2,1.7,26.2
1980-05-11,21.6,11.6,16.6,0.0,57.8,3.1,13.9
1980-05-12,15.8,9.4,12.600000000000001,34.3,47.0,2.5,10.8
1980-05-13,13.0,7.8,10.4,2.0,78.6,3.9,11.2
1980-05-14,14.4,6.4,10.4,0.1,63.7,1.9,14.9
1980-05-15,20.6,6.6,13.600000000000001,0.0,49.2,4.2,27.3
1980-05-16,21.4,7.4,14.399999999999999,0.0,48.6,1.1,26.2
1980-05-17,19.0,9.0,14.0,9.4,44.2,3.6,20.8
1980-05-18,17.0,8.4,12.7,0.0,53.3,1.7,22.2
1980-05-19,20.2,8.6,14.399999999999999,0.0,45.9,1.4,22.9
1980-05-20,21.2,8.6,14.899999999999999,0.0,52.1,3.9,23.2
1980-05-21,19.4,8.4,13.899999999999999,0.0,48.2,5.3,25.8
1980-05-22,16.6,7.4,12.0,0.0,50.7,2.2,25.3
1980-05-23,22.4,8.0,15.2,0.0,47.6,1.4,24.7
1980-05-24,21.6,8.0,14.8,0.0,47.2,1.1,27.1
1980-05-25,18.0,10.8,14.4,1.8,65.3,2.2,10.0
1980-05-26,12.0,10.0,11.0,6.6,68.5,3.1,10.1
1980-05-27,15.2,9.4,12.3,8.0,76.4,0.3,13.4
1980-05-28,17.2,8.2,12.7,0.3,70.8,3.1,24.0
1980-05-29,17.2,7.8,12.5,0.0,53.3,4.4,24.0
1980-05-30,19.4,5.8,12.6,0.0,50.1,4.2,27.5
1980-05-31,22.4,11.2,16.799999999999997,0.0,51.5,7.8,28.4
1980-06-01,22.8,9.6,16.2,0.0,52.2,5.8,29.0
1980-06-02,25.4,9.2,17.299999999999997,0.0,46.6,0.6,29.3
1980-06-03,29.0,11.2,20.1,0.0,50.5,1.1,28.8
1980-06-04,32.4,13.0,22.7,0.0,46.8,0.6,28.5
1980-06-05,31.0,17.4,24.2,0.0,50.0,0.6,27.6
1980-06-06,27.4,14.2,20.799999999999997,3.9,51.4,2.5,25.9
1980-06-07,18.0,12.0,15.0,2.5,79.5,2.2,9.7
1980-06-08,14.0,11.0,12.5,0.7,89.2,0.6,9.7
1980-06-09,17.4,8.4,12.899999999999999,7.6,63.0,1.4,16.6
1980-06-10,21.0,10.0,15.5,0.0,47.5,5.3,29.1
1980-06-11,25.6,10.0,17.8,0.0,55.0,3.3,25.1
1980-06-12,18.4,12.6,15.5,4.8,96.8,3.3,14.1
1980-06-13,24.4,11.8,18.1,0.4,72.5,2.5,21.0
1980-06-14,23.2,12.8,18.0,0.0,53.8,3.6,27.7
1980-06-15,24.6,12.4,18.5,0.0,47.1,3.3,29.5
1980-06-16,26.8,12.0,19.4,3.0,44.4,1.9,28.9
1980-06-17,23.6,15.6,19.6,0.0,49.2,6.4,28.9
1980-06-18,26.6,13.0,19.8,0.0,55.3,3.1,26.8
1980-06-19,26.8,13.2,20.0,0.0,54.8,3.1,28.6
1980-06-20,25.8,13.4,19.6,21.0,54.9,2.8,29.5
1980-06-21,18.8,9.2,14.0,1.4,68.8,1.1,19.0
1980-06-22,23.2,12.0,17.6,1.5,74.8,0.6,12.6
1980-06-23,22.4,14.4,18.4,0.0,66.4,5.6,23.3
1980-06-24,25.0,9.2,17.1,0.0,50.7,3.1,23.9
1980-06-25,24.6,14.2,19.4,0.4,45.3,5.0,25.4
1980-06-26,22.0,12.8,17.4,0.0,40.0,6.4,26.2
1980-06-27,23.6,10.0,16.8,0.0,48.2,3.6,29.1
1980-06-28,25.4,9.2,17.299999999999997,0.0,45.6,1.7,30.0
1980-06-29,26.6,12.2,19.4,0.0,44.9,4.4,29.1
1980-06-30,25.0,12.6,18.8,0.0,57.6,1.9,25.0
1980-07-01,27.4,13.2,20.299999999999997,0.0,49.1,3.6,29.3
1980-07-02,26.2,13.0,19.6,0.0,43.6,3.1,29.6
1980-07-03,25.6,11.4,18.5,0.0,35.3,1.9,25.8
1980-07-04,29.0,12.2,20.6,0.0,41.2,1.7,28.4
1980-07-05,27.6,14.6,21.1,0.0,56.2,2.2,22.9
1980-07-06,29.4,15.8,22.6,0.0,72.9,1.1,27.8
1980-07-07,30.8,16.0,23.4,0.0,56.6,1.4,26.9
1980-07-08,20.2,12.4,16.3,0.8,62.0,2.8,9.6
1980-07-09,19.4,10.6,15.0,0.0,52.1,8.1,27.7
1980-07-10,23.0,9.6,16.3,0.0,46.2,3.9,26.3
1980-07-11,23.4,9.8,16.6,0.0,44.5,4.2,28.8
1980-07-12,26.0,10.6,18.3,0.0,44.7,3.9,28.8
1980-07-13,27.2,11.0,19.1,0.0,42.8,1.9,28.8
1980-07-14,32.0,13.0,22.5,0.0,51.1,3.3,27.6
1980-07-15,30.2,15.0,22.6,15.1,43.2,1.4,23.8
1980-07-16,21.6,12.6,17.1,2.8,58.2,3.6,18.3
1980-07-17,24.4,10.6,17.5,0.0,45.7,3.1,28.3
1980-07-18,28.0,12.6,20.3,0.0,38.0,2.2,28.0
1980-07-19,33.0,14.0,23.5,0.0,39.1,1.4,28.3
1980-07-20,31.6,16.0,23.8,0.0,49.2,4.4,28.2
1980-07-21,26.0,12.4,19.2,0.0,38.0,2.5,28.8
1980-07-22,31.4,12.2,21.799999999999997,0.0,46.8,3.1,28.1
1980-07-23,35.2,16.4,25.8,0.0,50.9,1.7,26.7
1980-07-24,33.6,18.6,26.1,0.0,48.2,1.1,26.6
1980-07-25,34.6,19.4,27.0,0.0,40.4,0.6,26.6
1980-07-26,27.4,17.2,22.299999999999997,0.0,47.5,5.6,27.7
1980-07-27,29.6,13.8,21.700000000000003,0.0,45.1,1.1,27.9
1980-07-28,30.4,16.8,23.6,0.0,49.3,5.0,26.7
1980-07-29,28.2,17.0,22.6,0.0,41.2,3.1,27.2
1980-07-30,28.2,16.4,22.299999999999997,0.0,45.4,2.2,25.5
1980-07-31,30.6,14.8,22.700000000000003,0.0,45.1,2.2,26.0
1980-08-01,31.6,17.6,24.6,0.0,39.2,4.2,20.0
1980-08-02,34.0,21.2,27.6,0.0,40.1,5.0,21.9
1980-08-03,32.6,19.2,25.9,0.0,53.9,1.9,16.2
1980-08-04,34.6,18.2,26.4,0.0,45.7,1.7,25.7
1980-08-05,34.0,19.2,26.6,0.0,42.6,1.4,24.8
1980-08-06,33.8,17.4,25.599999999999998,0.0,41.5,1.9,25.0
1980-08-07,35.0,18.6,26.8,0.0,49.6,1.7,24.7
1980-08-08,28.6,17.6,23.1,0.0,44.5,3.3,26.0
1980-08-09,30.8,16.6,23.700000000000003,0.0,42.8,0.6,22.3
1980-08-10,31.6,17.4,24.5,0.0,54.5,2.2,25.6
1980-08-11,33.6,19.0,26.3,0.0,39.5,0.6,25.3
1980-08-12,29.6,18.4,24.0,0.0,38.6,3.6,24.9
1980-08-13,31.6,14.4,23.0,0.0,30.6,3.2,25.4
1980-08-14,31.6,17.2,24.4,0.0,50.8,2.8,19.5
1980-08-15,26.6,18.0,22.3,0.0,81.6,5.3,23.8
1980-08-16,26.6,14.2,20.4,0.0,43.7,2.8,24.3
1980-08-17,28.6,13.2,20.9,0.0,35.7,1.7,25.6
1980-08-18,30.4,15.0,22.7,0.0,39.7,1.7,23.6
1980-08-19,27.8,16.4,22.1,0.0,71.3,2.2,22.7
1980-08-20,30.4,16.4,23.4,0.0,49.4,2.2,23.7
1980-08-21,34.0,16.4,25.2,0.0,46.0,0.3,22.8
1980-08-22,36.2,18.8,27.5,0.0,34.2,2.2,19.2
1980-08-23,29.0,18.7,23.85,0.0,49.1,1.7,13.4
1980-08-24,31.6,16.4,24.0,0.0,43.3,2.2,20.4
1980-08-25,27.6,19.0,23.3,0.2,73.3,3.3,10.3
1980-08-26,29.8,17.4,23.6,15.0,83.6,3.9,18.8
1980-08-27,27.6,17.0,22.3,0.0,54.0,3.3,22.5
1980-08-28,28.0,15.4,21.7,0.0,53.9,1.9,24.0
1980-08-29,29.4,16.2,22.799999999999997,0.0,49.6,0.6,23.1
1980-08-30,31.6,18.0,24.8,0.0,63.4,1.4,21.4
1980-08-31,27.4,15.0,21.2,0.0,41.6,1.1,23.4
1980-09-01,27.0,14.6,20.8,0.0,35.8,0.3,23.3
1980-09-02,28.4,14.8,21.6,0.0,52.9,1.7,22.1
1980-09-03,29.0,14.2,21.6,0.0,64.8,2.5,22.0
1980-09-04,27.6,14.8,21.200000000000003,0.0,60.7,1.1,16.2
1980-09-05,28.0,15.0,21.5,1.0,56.7,1.1,17.4
1980-09-06,28.2,16.2,22.2,0.0,54.2,1.9,21.4
1980-09-07,28.6,16.8,22.700000000000003,0.0,71.4,1.1,20.5
1980-09-08,27.0,14.8,20.9,3.0,79.0,0.3,10.7
1980-09-09,23.4,13.4,18.4,0.0,62.6,1.9,20.1
1980-09-10,23.2,10.8,17.0,0.0,46.0,1.9,18.4
1980-09-11,27.0,11.2,19.1,0.0,46.6,0.3,20.6
1980-09-12,31.0,14.0,22.5,0.0,54.0,0.6,20.0
1980-09-13,28.0,16.2,22.1,0.0,43.7,1.9,19.1
1980-09-14,27.4,15.2,21.299999999999997,0.0,52.1,0.3,19.0
1980-09-15,29.4,15.4,22.4,0.0,57.8,1.1,18.4
1980-09-16,30.0,15.4,22.7,0.0,64.6,1.4,18.0
1980-09-17,26.2,16.4,21.299999999999997,0.0,60.2,0.3,7.1
1980-09-18,28.0,15.0,21.5,0.0,64.3,3.1,16.8
1980-09-19,26.4,17.0,21.7,0.0,68.1,4.2,11.6
1980-09-20,26.0,13.8,19.9,7.0,91.7,5.3,7.9
1980-09-21,23.6,12.6,18.1,0.0,47.8,0.6,17.6
1980-09-22,23.4,12.6,18.0,0.0,50.5,3.1,18.7
1980-09-23,25.0,9.6,17.3,0.0,46.9,0.6,18.8
1980-09-24,26.4,11.2,18.799999999999997,0.0,48.2,0.3,17.3
1980-09-25,27.6,12.8,20.200000000000003,0.0,48.9,1.1,17.6
1980-09-26,27.8,13.2,20.5,0.0,51.6,0.3,17.5
1980-09-27,27.6,14.2,20.9,0.8,62.1,3.1,15.7
1980-09-28,26.0,14.8,20.4,0.0,65.2,1.4,16.1
1980-09-29,25.4,14.4,19.9,0.0,82.5,0.3,15.7
1980-09-30,26.8,11.4,19.1,0.0,49.8,1.7,17.9
1980-10-01,26.6,11.2,18.9,0.0,39.8,1.1,17.5
1980-10-02,24.6,10.4,17.5,0.0,44.2,1.1,16.9
1980-10-03,25.4,11.8,18.6,0.0,57.4,0.6,15.7
1980-10-04,21.0,13.8,17.4,0.0,75.3,1.4,6.5
1980-10-05,24.6,13.8,19.200000000000003,0.0,56.8,0.6,15.0
1980-10-06,23.8,12.2,18.0,0.0,59.5,0.3,15.5
1980-10-07,23.6,12.4,18.0,0.0,58.2,4.3,11.9
1980-10-08,17.4,9.0,13.2,0.8,64.1,8.3,7.1
1980-10-09,14.4,8.0,11.2,0.0,49.2,8.3,16.9
1980-10-10,15.4,6.0,10.7,0.0,67.1,0.3,9.5
1980-10-11,15.4,7.2,11.3,0.0,48.3,8.9,16.0
1980-10-12,14.8,6.6,10.7,0.0,49.9,10.3,16.5
1980-10-13,16.0,4.8,10.4,0.0,44.8,3.9,15.9
1980-10-14,17.2,4.4,10.8,0.0,62.4,1.1,10.6
1980-10-15,20.4,10.2,15.299999999999999,0.0,67.9,1.7,11.9
1980-10-16,17.8,4.4,11.100000000000001,7.4,78.3,4.7,4.9
1980-10-17,9.0,2.0,5.5,2.4,60.8,5.0,4.8
1980-10-18,12.4,5.6,9.0,0.0,49.4,8.6,14.8
1980-10-19,14.6,0.8,7.7,0.0,44.6,2.5,14.5
1980-10-20,15.2,0.8,8.0,0.0,34.4,0.3,14.2
1980-10-21,17.0,1.2,9.1,0.0,52.8,0.6,12.5
1980-10-22,17.0,4.0,10.5,0.0,62.3,0.6,13.4
1980-10-23,17.8,7.0,12.4,0.0,56.5,0.6,7.4
1980-10-24,13.4,8.0,10.7,5.0,67.3,2.2,5.2
1980-10-25,14.2,7.8,11.0,0.0,53.0,9.4,13.6
1980-10-26,18.2,0.6,9.4,0.0,50.1,1.7,12.0
1980-10-27,20.2,5.0,12.6,0.0,55.9,2.5,12.6
1980-10-28,21.6,6.4,14.0,0.0,62.2,2.5,12.5
1980-10-29,19.6,6.2,12.9,0.0,60.8,2.5,10.7
1980-10-30,17.0,4.8,10.9,0.0,63.2,0.3,7.3
1980-10-31,16.8,5.4,11.100000000000001,0.0,71.0,0.8,7.0
1980-11-01,13.0,5.8,9.4,0.0,64.3,1.4,4.1
1980-11-02,16.6,6.0,11.3,0.0,82.6,1.3,6.4
1980-11-03,14.0,7.6,10.8,14.8,84.8,1.1,4.0
1980-11-04,8.6,-1.0,3.8,6.6,90.7,1.7,4.3
1980-11-05,5.6,-2.0,1.7999999999999998,3.2,90.5,2.5,5.1
1980-11-06,6.4,-1.4,2.5,0.3,63.4,1.7,7.7
1980-11-07,12.2,2.0,7.1,0.0,64.5,0.3,4.3
1980-11-08,10.8,4.0,7.4,20.6,73.6,2.8,4.3
1980-11-09,12.8,9.0,10.9,0.4,82.0,3.1,3.7
1980-11-10,14.4,7.4,10.9,0.0,55.1,4.4,11.2
1980-11-11,15.0,5.2,10.1,0.0,62.4,1.7,10.2
1980-11-12,15.4,7.3,11.35,0.0,74.4,1.9,7.1
1980-11-13,11.4,-0.1,5.65,0.0,46.2,3.3,10.7
1980-11-14,7.8,-2.4,2.7,0.0,49.7,1.1,10.2
1980-11-15,9.4,-3.0,3.2,0.0,47.0,1.5,9.4
1980-11-16,10.8,-2.8,4.0,0.0,44.5,1.5,4.0
1980-11-17,8.4,-1.0,3.7,0.0,49.0,1.5,8.8
1980-11-18,15.8,0.2,8.0,0.0,63.9,1.7,10.3
1980-11-19,12.2,0.6,6.3999999999999995,0.0,64.0,0.6,8.7
1980-11-20,14.4,-2.0,6.2,0.0,51.7,0.6,8.6
1980-11-21,14.2,2.8,8.5,0.0,77.6,0.4,8.9
1980-11-22,13.4,5.4,9.4,0.0,77.2,0.4,6.8
1980-11-23,9.6,3.0,6.3,0.2,78.3,0.3,6.2
1980-11-24,10.4,1.2,5.8,0.0,75.0,0.5,4.9
1980-11-25,7.8,6.0,6.9,0.3,76.8,0.6,3.2
1980-11-26,6.6,2.6,4.6,4.2,86.2,1.1,3.2
1980-11-27,9.0,2.0,5.5,0.0,49.3,7.5,9.9
1980-11-28,10.4,4.4,7.4,0.0,53.8,8.6,10.0
1980-11-29,6.4,0.2,3.3000000000000003,0.0,42.3,5.6,9.8
1980-11-30,5.4,-2.0,1.7000000000000002,0.0,49.1,5.3,9.8
1980-12-01,3.4,-4.6,-0.5999999999999999,0.0,59.9,3.3,9.3
1980-12-02,2.2,-7.0,-2.4,0.0,68.7,1.4,8.5
1980-12-03,10.0,-2.0,4.0,0.0,71.0,1.4,8.6
1980-12-04,8.8,-4.2,2.3000000000000003,0.0,53.5,3.3,8.4
1980-12-05,10.2,-2.0,4.1,0.0,62.0,1.9,4.8
1980-12-06,10.4,-2.6,3.9000000000000004,0.0,61.9,2.2,8.8
1980-12-07,7.6,-1.0,3.3,0.0,47.7,0.6,8.4
1980-12-08,4.6,-3.8,0.3999999999999999,0.0,46.6,1.1,9.3
1980-12-09,4.6,-6.0,-0.7000000000000002,0.0,56.5,2.2,7.7
1980-12-10,5.2,-6.6,-0.6999999999999997,0.0,58.0,2.2,7.6
1980-12-11,3.2,-7.0,-1.9,0.0,64.5,2.2,7.0
1980-12-12,-3.2,-7.8,-5.5,0.0,51.0,2.2,2.9
1980-12-13,-3.6,-7.8,-5.7,0.0,42.9,2.2,2.9
1980-12-14,-1.0,-6.2,-3.6,0.0,50.5,2.2,3.9
1980-12-15,3.4,-5.0,-0.8,0.0,76.3,1.1,3.2
1980-12-16,9.4,-3.4,3.0,0.0,59.8,2.2,7.3
1980-12-17,7.8,-3.0,2.4,0.0,51.4,0.6,9.1
1980-12-18,10.4,-2.2,4.1,0.0,54.2,4.7,8.3
1980-12-19,8.4,-2.2,3.1,0.0,72.0,5.9,5.7
1980-12-20,13.4,0.6,7.0,0.0,66.4,7.2,8.0
1980-12-21,12.2,7.0,9.6,0.0,55.4,11.4,9.1
1980-12-22,13.4,5.0,9.2,0.0,60.1,6.7,9.1
1980-12-23,10.2,-1.0,4.6,0.0,63.2,6.0,8.9
1980-12-24,1.2,-3.6,-1.2000000000000002,0.1,63.5,6.0,2.9
1980-12-25,0.0,-2.0,-1.0,0.2,60.2,6.0,2.9
1980-12-26,6.6,-1.2,2.6999999999999997,0.0,54.5,0.6,6.1
1980-12-27,10.2,1.8,6.0,0.0,70.7,8.1,7.3
1980-12-28,7.2,-1.8,2.7,0.0,49.5,1.9,8.4
1980-12-29,4.4,-6.0,-0.7999999999999998,0.0,40.9,0.6,9.1
1980-12-30,4.4,-6.0,-0.7999999999999998,0.0,52.7,0.6,9.3
1980-12-31,4.6,-6.4,-0.9000000000000004,0.0,46.8,1.0,7.5
1981-01-01,6.2,-7.2,-0.5,0.0,60.6,1.4,7.1
1981-01-02,11.6,-1.8,4.8999999999999995,0.0,59.0,2.2,6.5
1981-01-03,7.6,-4.2,1.6999999999999997,0.0,61.2,1.1,9.2
1981-01-04,12.8,0.0,6.4,0.0,62.2,7.8,9.1
1981-01-05,12.4,2.5,7.45,0.0,49.9,4.7,9.6
1981-01-06,13.0,-3.0,5.0,0.0,66.3,3.1,9.8
1981-01-07,12.6,2.1,7.35,0.0,58.8,3.9,9.7
1981-01-08,7.2,-3.0,2.1,0.0,46.4,1.1,9.9
1981-01-09,5.0,-4.4,0.2999999999999998,0.0,51.4,0.6,9.2
1981-01-10,4.4,-5.4,-0.5,0.0,69.0,1.1,6.8
1981-01-11,0.0,-3.6,-1.8,4.3,52.8,1.1,3.2
1981-01-12,2.4,-2.4,0.0,2.6,94.8,2.2,3.2
1981-01-13,6.0,-0.2,2.9,0.0,57.1,3.6,5.0
1981-01-14,8.6,-3.2,2.6999999999999997,0.0,64.4,0.6,9.1
1981-01-15,12.4,4.4,8.4,0.0,72.1,10.6,6.5
1981-01-16,15.4,7.8,11.6,0.0,71.4,8.6,9.3
1981-01-17,12.0,5.0,8.5,0.0,63.2,5.6,8.8
1981-01-18,12.0,4.8,8.4,0.0,54.0,7.2,10.3
1981-01-19,14.0,0.2,7.1,0.0,65.1,3.1,10.6
