w_date,tmax,tmin,tavg,rain,relhumid,wind,srad
2040-05-12,19.9,13.3,16.6,40.0,47.0,2.5,11.0
2040-05-13,17.1,11.7,14.4,2.3,78.6,3.9,11.4
2040-05-14,18.5,10.3,14.4,0.1,63.7,1.9,15.2
2040-05-15,24.7,10.5,17.6,0.0,49.2,4.2,27.8
2040-05-16,25.5,11.3,18.4,0.0,48.6,1.1,26.7
2040-05-17,23.1,12.9,18.0,10.8,44.2,3.6,21.2
2040-05-18,21.1,12.3,16.700000000000003,0.0,53.3,1.7,22.7
2040-05-19,24.4,12.5,18.45,0.0,45.9,1.4,23.4
2040-05-20,25.4,12.6,19.0,0.0,52.1,3.9,23.7
2040-05-21,23.6,12.4,18.0,0.0,48.2,5.3,26.4
2040-05-22,20.8,11.4,16.1,0.0,50.7,2.2,25.9
2040-05-23,26.7,12.0,19.35,0.0,47.6,1.4,25.3
2040-05-24,25.9,12.0,18.95,0.0,47.2,1.1,27.8
2040-05-25,22.3,14.8,18.55,2.0,65.3,2.2,10.3
2040-05-26,16.3,14.0,15.15,7.2,68.5,3.1,10.4
2040-05-27,19.6,13.5,16.55,8.7,76.4,0.3,13.8
2040-05-28,21.6,12.3,16.950000000000003,0.3,70.8,3.1,24.7
2040-05-29,21.6,11.9,16.75,0.0,53.3,4.4,24.7
2040-05-30,23.8,9.9,16.85,0.0,50.1,4.2,28.3
2040-05-31,26.9,15.3,21.1,0.0,51.5,7.8,29.3
2040-06-01,27.3,13.7,20.5,0.0,52.2,5.8,29.9
2040-06-02,29.9,13.4,21.65,0.0,46.6,0.6,30.2
2040-06-03,33.6,15.4,24.5,0.0,50.5,1.1,29.7
2040-06-04,37.0,17.2,27.1,0.0,46.8,0.6,29.4
2040-06-05,35.6,21.6,28.6,0.0,50.0,0.6,28.5
2040-06-06,32.0,18.4,25.2,4.0,51.4,2.5,26.8
2040-06-07,22.7,16.2,19.45,2.5,79.5,2.2,10.0
2040-06-08,18.7,15.2,16.95,0.7,89.2,0.6,10.0
2040-06-09,22.1,12.7,17.4,7.6,63.0,1.4,17.2
2040-06-10,25.7,14.3,20.0,0.0,47.5,5.3,30.2
2040-06-11,30.4,14.3,22.35,0.0,55.0,3.3,26.0
2040-06-12,23.2,16.9,20.049999999999997,4.7,96.8,3.3,14.6
2040-06-13,29.2,16.1,22.65,0.4,72.5,2.5,21.8
2040-06-14,28.0,17.1,22.55,0.0,53.8,3.6,28.8
2040-06-15,29.5,16.8,23.15,0.0,47.1,3.3,30.7
2040-06-16,31.7,16.4,24.049999999999997,2.9,44.4,1.9,30.1
2040-06-17,28.5,20.0,24.25,0.0,49.2,6.4,30.1
2040-06-18,31.6,17.4,24.5,0.0,55.3,3.1,27.9
2040-06-19,31.8,17.6,24.700000000000003,0.0,54.8,3.1,29.8
2040-06-20,30.8,17.9,24.35,19.9,54.9,2.8,30.7
2040-06-21,23.9,13.7,18.799999999999997,1.3,68.8,1.1,19.8
2040-06-22,28.3,16.5,22.4,1.4,74.8,0.6,13.1
2040-06-23,27.5,18.9,23.2,0.0,66.4,5.6,24.3
2040-06-24,30.2,13.7,21.95,0.0,50.7,3.1,24.9
2040-06-25,29.8,18.8,24.3,0.4,45.3,5.0,26.5
2040-06-26,27.2,17.4,22.299999999999997,0.0,40.0,6.4,27.3
2040-06-27,28.9,14.6,21.75,0.0,48.2,3.6,30.4
2040-06-28,30.7,13.8,22.25,0.0,45.6,1.7,31.3
2040-06-29,31.9,16.8,24.35,0.0,44.9,4.4,30.4
2040-06-30,30.4,17.3,23.85,0.0,57.6,1.9,26.1
2040-07-01,32.8,17.9,25.349999999999998,0.0,49.1,3.6,30.6
2040-07-02,31.6,17.7,24.65,0.0,43.6,3.1,30.9
2040-07-03,31.1,16.1,23.6,0.0,35.3,1.9,27.0
2040-07-04,34.5,17.0,25.75,0.0,41.2,1.7,29.7
2040-07-05,33.1,19.4,26.25,0.0,56.2,2.2,24.0
2040-07-06,35.0,20.6,27.8,0.0,72.9,1.1,29.1
2040-07-07,36.4,20.8,28.6,0.0,56.6,1.4,28.2
2040-07-08,25.8,17.2,21.5,0.7,62.0,2.8,10.1
2040-07-09,25.1,15.5,20.3,0.0,52.1,8.1,29.0
2040-07-10,28.7,14.5,21.6,0.0,46.2,3.9,27.6
2040-07-11,29.1,14.7,21.9,0.0,44.5,4.2,30.2
2040-07-12,31.8,15.5,23.65,0.0,44.7,3.9,30.2
2040-07-13,33.0,15.9,24.45,0.0,42.8,1.9,30.2
2040-07-14,37.8,18.0,27.9,0.0,51.1,3.3,29.0
2040-07-15,36.1,20.0,28.05,12.5,43.2,1.4,25.0
2040-07-16,27.5,17.6,22.55,2.3,58.2,3.6,19.2
2040-07-17,30.3,15.6,22.95,0.0,45.7,3.1,29.7
2040-07-18,33.9,17.6,25.75,0.0,38.0,2.2,29.4
2040-07-19,38.9,19.0,28.95,0.0,39.1,1.4,29.7
2040-07-20,37.6,21.1,29.35,0.0,49.2,4.4,29.6
2040-07-21,32.0,17.5,24.75,0.0,38.0,2.5,30.2
2040-07-22,37.4,17.3,27.35,0.0,46.8,3.1,29.5
2040-07-23,41.2,21.5,31.35,0.0,50.9,1.7,28.0
2040-07-24,39.6,23.7,31.65,0.0,48.2,1.1,27.9
2040-07-25,40.6,24.5,32.55,0.0,40.4,0.6,27.9
2040-07-26,33.4,22.3,27.85,0.0,47.5,5.6,29.1
2040-07-27,35.7,18.9,27.3,0.0,45.1,1.1,29.3
2040-07-28,36.5,22.0,29.25,0.0,49.3,5.0,28.0
2040-07-29,34.3,22.2,28.25,0.0,41.2,3.1,28.6
2040-07-30,34.3,21.6,27.95,0.0,45.4,2.2,26.8
2040-07-31,36.7,20.0,28.35,0.0,45.1,2.2,27.3
2040-08-01,37.7,22.8,30.25,0.0,39.2,4.2,21.0
2040-08-02,40.1,26.4,33.25,0.0,40.1,5.0,23.0
2040-08-03,38.8,24.4,31.599999999999998,0.0,53.9,1.9,17.0
2040-08-04,40.8,23.4,32.099999999999994,0.0,45.7,1.7,27.0
2040-08-05,40.2,24.5,32.35,0.0,42.6,1.4,26.0
2040-08-06,40.0,22.7,31.35,0.0,41.5,1.9,26.3
2040-08-07,41.2,23.9,32.55,0.0,49.6,1.7,25.9
2040-08-08,34.8,22.9,28.849999999999998,0.0,44.5,3.3,27.3
2040-08-09,37.0,21.9,29.45,0.0,42.8,0.6,23.4
2040-08-10,37.9,22.7,30.299999999999997,0.0,54.5,2.2,26.9
2040-08-11,39.9,24.3,32.1,0.0,39.5,0.6,26.6
2040-08-12,35.9,23.7,29.799999999999997,0.0,38.6,3.6,26.1
2040-08-13,37.9,19.8,28.85,0.0,30.6,3.2,26.7
2040-08-14,37.9,22.6,30.25,0.0,50.8,2.8,20.5
2040-08-15,32.9,23.4,28.15,0.0,81.6,5.3,25.0
2040-08-16,33.0,19.6,26.3,0.0,43.7,2.8,25.5
2040-08-17,35.0,18.6,26.8,0.0,35.7,1.7,26.9
2040-08-18,36.8,20.4,28.599999999999998,0.0,39.7,1.7,24.8
2040-08-19,34.2,21.8,28.0,0.0,71.3,2.2,23.9
2040-08-20,36.8,21.8,29.299999999999997,0.0,49.4,2.2,24.9
2040-08-21,40.4,21.8,31.1,0.0,46.0,0.3,24.0
2040-08-22,42.6,24.2,33.4,0.0,34.2,2.2,20.2
2040-08-23,35.4,24.1,29.75,0.0,49.1,1.7,14.1
2040-08-24,38.0,21.8,29.9,0.0,43.3,2.2,21.5
2040-08-25,34.0,24.4,29.2,0.1,73.3,3.3,10.8
2040-08-26,36.2,22.8,29.5,10.9,83.6,3.9,19.8
2040-08-27,34.0,22.4,28.2,0.0,54.0,3.3,23.7
2040-08-28,34.5,20.8,27.65,0.0,53.9,1.9,25.3
2040-08-29,35.9,21.6,28.75,0.0,49.6,0.6,24.4
2040-08-30,38.1,23.4,30.75,0.0,63.4,1.4,22.6
2040-08-31,33.9,20.4,27.15,0.0,41.6,1.1,24.7
2040-09-01,33.5,20.0,26.75,0.0,35.8,0.3,24.6
2040-09-02,34.9,20.2,27.549999999999997,0.0,52.9,1.7,23.3
2040-09-03,35.5,19.6,27.55,0.0,64.8,2.5,23.2
2040-09-04,34.1,20.2,27.15,0.0,60.7,1.1,17.1
2040-09-05,34.5,20.4,27.45,0.7,56.7,1.1,18.4
2040-09-06,34.7,21.6,28.150000000000002,0.0,54.2,1.9,22.6
2040-09-07,35.1,22.2,28.65,0.0,71.4,1.1,21.7
2040-09-08,33.5,20.2,26.85,2.0,79.0,0.3,11.3
2040-09-09,30.0,18.8,24.4,0.0,62.6,1.9,21.3
2040-09-10,29.8,16.2,23.0,0.0,46.0,1.9,19.5
2040-09-11,33.6,16.6,25.1,0.0,46.6,0.3,21.8
2040-09-12,37.6,19.4,28.5,0.0,54.0,0.6,21.2
2040-09-13,34.6,21.6,28.1,0.0,43.7,1.9,20.2
2040-09-14,34.0,20.6,27.3,0.0,52.1,0.3,20.1
2040-09-15,36.0,20.9,28.45,0.0,57.8,1.1,19.5
2040-09-16,36.6,20.8,28.700000000000003,0.0,64.6,1.4,19.1
2040-09-17,32.8,21.8,27.299999999999997,0.0,60.2,0.3,7.5
2040-09-18,34.6,20.4,27.5,0.0,64.3,3.1,17.8
2040-09-19,33.0,22.4,27.7,0.0,68.1,4.2,12.3
2040-09-20,32.6,19.2,25.9,4.4,91.7,5.3,8.4
2040-09-21,30.2,18.0,24.1,0.0,47.8,0.6,18.7
2040-09-22,30.0,18.0,24.0,0.0,50.5,3.1,19.9
2040-09-23,31.6,15.0,23.3,0.0,46.9,0.6,20.0
2040-09-24,33.0,16.6,24.8,0.0,48.2,0.3,18.4
2040-09-25,34.2,18.2,26.200000000000003,0.0,48.9,1.1,18.8
2040-09-26,34.5,18.6,26.55,0.0,51.6,0.3,18.7
2040-09-27,34.3,19.6,26.95,0.5,62.1,3.1,16.8
2040-09-28,32.7,20.2,26.450000000000003,0.0,65.2,1.4,17.2
2040-09-29,32.1,19.8,25.950000000000003,0.0,82.5,0.3,16.8
2040-09-30,33.5,16.8,25.15,0.0,49.8,1.7,19.1
2040-10-01,33.3,16.6,24.95,0.0,39.8,1.1,18.7
2040-10-02,31.3,15.8,23.55,0.0,44.2,1.1,18.1
2040-10-03,32.1,17.2,24.65,0.0,57.4,0.6,16.8
2040-10-04,27.7,19.2,23.45,0.0,75.3,1.4,7.0
2040-10-05,31.3,19.2,25.25,0.0,56.8,0.6,16.1
2040-10-06,30.5,17.6,24.05,0.0,59.5,0.3,16.6
2040-10-07,30.3,17.8,24.05,0.0,58.2,4.3,12.8
2040-10-08,24.1,14.4,19.25,0.5,64.1,8.3,7.6
2040-10-09,21.1,13.4,17.25,0.0,49.2,8.3,18.2
2040-10-10,22.1,11.4,16.75,0.0,67.1,0.3,10.2
2040-10-11,22.1,12.6,17.35,0.0,48.3,8.9,17.2
2040-10-12,21.5,12.0,16.75,0.0,49.9,10.3,17.8
2040-10-13,22.7,10.2,16.45,0.0,44.8,3.9,17.1
2040-10-14,23.9,9.7,16.799999999999997,0.0,62.4,1.1,11.4
2040-10-15,27.1,15.5,21.3,0.0,67.9,1.7,12.8
2040-10-16,24.5,9.7,17.1,4.5,78.3,4.7,5.3
2040-10-17,15.7,7.3,11.5,1.5,60.8,5.0,5.2
2040-10-18,19.1,10.9,15.0,0.0,49.4,8.6,16.0
2040-10-19,21.3,6.1,13.7,0.0,44.6,2.5,15.7
2040-10-20,21.8,6.1,13.95,0.0,34.4,0.3,15.4
2040-10-21,23.6,6.5,15.05,0.0,52.8,0.6,13.5
2040-10-22,23.6,9.2,16.4,0.0,62.3,0.6,14.5
2040-10-23,24.4,12.2,18.299999999999997,0.0,56.5,0.6,8.0
2040-10-24,20.0,13.2,16.6,3.2,67.3,2.2,5.6
2040-10-25,20.7,13.0,16.85,0.0,53.0,9.4,14.7
2040-10-26,24.7,5.8,15.25,0.0,50.1,1.7,13.0
2040-10-27,26.7,10.2,18.45,0.0,55.9,2.5,13.7
2040-10-28,28.1,11.5,19.8,0.0,62.2,2.5,13.6
2040-10-29,26.1,11.3,18.700000000000003,0.0,60.8,2.5,11.6
2040-10-30,23.4,9.9,16.65,0.0,63.2,0.3,7.9
2040-10-31,23.2,10.5,16.85,0.0,71.0,0.8,7.6
2040-11-01,19.4,10.9,15.149999999999999,0.0,64.3,1.4,4.4
2040-11-02,23.0,11.1,17.05,0.0,82.6,1.3,6.9
2040-11-03,20.4,12.6,16.5,10.3,84.8,1.1,4.3
2040-11-04,14.9,4.0,9.45,4.6,90.7,1.7,4.7
2040-11-05,11.9,3.0,7.45,2.3,90.5,2.5,5.5
2040-11-06,12.7,3.6,8.15,0.2,63.4,1.7,8.4
2040-11-07,18.5,7.0,12.75,0.0,64.5,0.3,4.7
2040-11-08,17.0,9.0,13.0,14.8,73.6,2.8,4.7
2040-11-09,19.0,13.9,16.45,0.3,82.0,3.1,4.0
2040-11-10,20.6,12.3,16.450000000000003,0.0,55.1,4.4,12.2
2040-11-11,21.2,10.1,15.649999999999999,0.0,62.4,1.7,11.1
2040-11-12,21.6,12.2,16.9,0.0,74.4,1.9,7.7
2040-11-13,17.5,4.8,11.15,0.0,46.2,3.3,11.7
2040-11-14,13.9,2.5,8.2,0.0,49.7,1.1,11.1
2040-11-15,15.5,1.9,8.7,0.0,47.0,1.5,10.2
2040-11-16,16.9,2.0,9.45,0.0,44.5,1.5,4.4
2040-11-17,14.5,3.8,9.15,0.0,49.0,1.5,9.6
2040-11-18,21.8,5.0,13.4,0.0,63.9,1.7,11.3
2040-11-19,18.2,5.4,11.8,0.0,64.0,0.6,9.5
2040-11-20,20.4,2.8,11.6,0.0,51.7,0.6,9.4
2040-11-21,20.2,7.5,13.85,0.0,77.6,0.4,9.8
2040-11-22,19.3,10.1,14.7,0.0,77.2,0.4,7.5
2040-11-23,15.5,7.7,11.6,0.1,78.3,0.3,6.8
2040-11-24,16.3,5.9,11.100000000000001,0.0,75.0,0.5,5.4
2040-11-25,13.7,10.7,12.2,0.2,76.8,0.6,3.5
2040-11-26,12.4,7.2,9.8,3.1,86.2,1.1,3.5
2040-11-27,14.8,6.6,10.7,0.0,49.3,7.5,10.9
2040-11-28,16.2,9.0,12.6,0.0,53.8,8.6,11.0
2040-11-29,12.2,4.8,8.5,0.0,42.3,5.6,10.8
2040-11-30,11.2,2.6,6.8999999999999995,0.0,49.1,5.3,10.8
2040-12-01,9.1,-0.1,4.5,0.0,59.9,3.3,10.3
2040-12-02,7.9,-2.5,2.7,0.0,68.7,1.4,9.4
2040-12-03,15.7,2.5,9.1,0.0,71.0,1.4,9.5
2040-12-04,14.5,0.3,7.4,0.0,53.5,3.3,9.3
2040-12-05,15.8,2.5,9.15,0.0,62.0,1.9,5.3
2040-12-06,16.0,1.8,8.9,0.0,61.9,2.2,9.8
2040-12-07,13.2,3.4,8.299999999999999,0.0,47.7,0.6,9.3
2040-12-08,10.2,0.6,5.3999999999999995,0.0,46.6,1.1,10.3
2040-12-09,10.2,-1.6,4.3,0.0,56.5,2.2,8.6
2040-12-10,10.7,-2.2,4.25,0.0,58.0,2.2,8.5
2040-12-11,8.7,-2.7,2.9999999999999996,0.0,64.5,2.2,7.8
2040-12-12,2.3,-3.5,-0.6000000000000001,0.0,51.0,2.2,3.2
2040-12-13,1.9,-3.5,-0.8,0.0,42.9,2.2,3.2
2040-12-14,4.4,-1.9,1.2500000000000002,0.0,50.5,2.2,4.4
2040-12-15,8.8,-0.7,4.050000000000001,0.0,76.3,1.1,3.6
2040-12-16,14.8,0.9,7.8500000000000005,0.0,59.8,2.2,8.2
2040-12-17,13.2,1.2,7.199999999999999,0.0,51.4,0.6,10.2
2040-12-18,15.8,2.0,8.9,0.0,54.2,4.7,9.3
2040-12-19,13.7,2.0,7.85,0.0,72.0,5.9,6.4
2040-12-20,18.7,4.8,11.75,0.0,66.4,7.2,8.9
2040-12-21,17.5,11.2,14.35,0.0,55.4,11.4,10.2
2040-12-22,18.7,9.2,13.95,0.0,60.1,6.7,10.2
2040-12-23,15.5,3.2,9.35,0.0,63.2,6.0,9.9
2040-12-24,6.5,0.6,3.55,0.1,63.5,6.0,3.2
2040-12-25,5.2,2.1,3.6500000000000004,0.1,60.2,6.0,3.2
2040-12-26,11.8,2.9,7.3500000000000005,0.0,54.5,0.6,6.8
2040-12-27,15.4,5.9,10.65,0.0,70.7,8.1,8.1
2040-12-28,12.4,2.3,7.35,0.0,49.5,1.9,9.3
2040-12-29,9.6,-1.9,3.8499999999999996,0.0,40.9,0.6,10.1
2040-12-30,9.5,-1.9,3.8,0.0,52.7,0.6,10.3
2040-12-31,9.7,-2.3,3.6999999999999997,0.0,46.8,1.0,8.3
2041-01-01,11.3,-3.1,4.1000000000000005,0.0,60.6,1.4,7.9
2041-01-02,16.7,2.3,9.5,0.0,59.0,2.2,7.2
2041-01-03,12.7,-0.2,6.25,0.0,61.2,1.1,10.2
2041-01-04,17.9,4.0,10.95,0.0,62.2,7.8,10.1
2041-01-05,17.5,6.5,12.0,0.0,49.9,4.7,10.6
2041-01-06,18.0,1.0,9.5,0.0,66.3,3.1,10.8
2041-01-07,17.6,6.1,11.850000000000001,0.0,58.8,3.9,10.7
2041-01-08,12.2,1.0,6.6,0.0,46.4,1.1,10.9
2041-01-09,10.0,-0.4,4.8,0.0,51.4,0.6,10.2
2041-01-10,9.4,-1.4,4.0,0.0,69.0,1.1,7.5
2041-01-11,5.0,0.4,2.7,3.3,52.8,1.1,3.5
2041-01-12,7.3,1.5,4.4,2.0,94.8,2.2,3.5
2041-01-13,10.9,3.7,7.300000000000001,0.0,57.1,3.6,5.5
2041-01-14,13.5,0.7,7.1,0.0,64.4,0.6,10.0
2041-01-15,17.3,8.3,12.8,0.0,72.1,10.6,7.2
2041-01-16,20.3,11.7,16.0,0.0,71.4,8.6,10.2
2041-01-17,16.9,8.9,12.899999999999999,0.0,63.2,5.6,9.7
2041-01-18,16.8,8.7,12.75,0.0,54.0,7.2,11.3
2041-01-19,18.8,4.1,11.45,0.0,65.1,3.1,11.6
2041-01-20,19.0,9.9,14.45,0.0,66.1,9.2,11.6
2041-01-21,22.2,10.5,16.35,0.0,50.9,2.5,11.7
2041-01-22,21.8,6.7,14.25,0.0,60.6,2.5,12.0
