#Jokioinen	Jokioisten	observatorio/Finland	(ID	1201/WMO	02963)	lat=60.81	lon=23.5	alt=104
w_date	tmax	tmin	rain	srad	wind	dewp_tx	vprsid_tx	rhumd_tx	dewp_tn	vprsd_tn	rhum_tn
19800130	-9.80	-23.50	0.00	3.36	1.90	-16.50	1.70	78.00	-29.80	0.50	94.00
19800131	-15.70	-27.70	0.00	3.07	0.60	-22.40	1.00	83.00	-35.30	0.30	88.00
19800201	-16.20	-29.30	0.00	2.22	1.30	-23.60	0.90	78.00	-37.10	0.20	88.00
19800202	-9.10	-25.10	0.33	3.15	1.90	-15.30	1.90	81.00	-32.10	0.40	90.00
19800203	-1.30	-12.00	0.66	2.34	2.60	-5.60	4.00	87.00	-16.60	1.70	95.00
19800204	-2.60	-9.10	0.11	2.33	1.30	-6.90	3.60	88.00	-13.50	2.20	94.00
19800205	-5.70	-12.70	0.11	3.68	0.60	-10.60	2.70	87.00	-17.60	1.50	94.00
19800206	-4.40	-12.80	0.33	3.10	1.90	-9.60	3.00	84.00	-17.50	1.50	95.00
19800207	-10.50	-14.30	0.88	2.35	1.90	-16.40	1.70	84.00	-19.90	1.30	90.00
19800208	-12.00	-19.50	0.11	3.65	1.90	-18.20	1.50	83.00	-25.90	0.70	89.00
19800209	-16.60	-23.40	0.00	3.97	1.30	-23.40	0.90	83.00	-30.40	0.50	88.00
19800210	-15.90	-26.20	0.00	4.25	1.30	-23.00	1.00	80.00	-33.60	0.40	88.00
19800211	-11.70	-25.60	0.00	4.51	1.30	-19.20	1.30	74.00	-32.70	0.40	90.00
19800212	-10.60	-23.40	0.11	4.63	0.60	-17.20	1.60	79.00	-30.40	0.50	88.00
19800213	-3.20	-20.70	1.43	2.10	2.60	-7.80	3.40	87.00	-26.50	0.70	95.00
19800214	1.60	-3.30	0.55	1.07	3.20	-2.00	5.30	89.00	-6.50	3.80	97.00
19800215	3.00	0.90	1.65	1.58	3.80	0.60	6.40	96.00	-1.40	5.50	99.00
19800216	2.90	-1.90	0.11	1.02	3.20	-1.20	5.60	85.00	-5.00	4.20	96.00
19800217	-1.30	-8.30	0.00	5.94	1.90	-8.10	3.30	72.00	-12.60	2.30	94.00
19800218	-0.60	-17.20	0.00	3.08	2.60	-5.10	4.20	85.00	-22.30	1.00	97.00
19800219	0.30	-2.40	0.55	2.06	3.20	-3.40	4.80	90.00	-5.90	3.90	94.00
19800220	0.90	-0.90	0.00	3.05	1.90	-2.50	5.10	91.00	-3.70	4.60	97.00
19800221	-0.60	-4.30	0.11	3.78	0.60	-3.80	4.60	94.00	-7.70	3.40	96.00
19800222	-1.10	-4.70	0.00	2.72	1.90	-4.40	4.40	94.00	-8.10	3.30	97.00
19800223	-1.10	-2.90	0.00	3.00	2.60	-4.40	4.40	94.00	-6.00	3.90	97.00
19800224	0.20	-5.80	0.00	6.71	0.60	-3.30	4.80	91.00	-9.20	3.00	98.00
19800225	-3.20	-9.30	0.00	4.81	1.30	-7.20	3.60	91.00	-13.60	2.10	95.00
19800226	-1.80	-5.50	0.11	2.71	1.90	-5.30	4.10	93.00	-9.10	3.10	96.00
19800227	-0.70	-3.50	0.11	3.27	1.90	-3.90	4.60	94.00	-6.70	3.70	97.00
19800228	-0.20	-4.70	1.10	2.11	4.50	-4.20	4.50	88.00	-8.20	3.30	96.00
19800229	3.20	-1.40	0.11	3.71	2.60	-2.20	5.20	77.00	-4.20	4.50	98.00
19800301	3.30	-1.70	0.11	6.89	2.60	-3.00	4.90	72.00	-4.90	4.20	95.00
19800302	-1.20	-11.30	1.76	3.84	2.60	-6.30	3.80	82.00	-15.80	1.80	95.00
19800303	-2.60	-9.40	0.11	7.67	2.60	-10.20	2.80	68.00	-14.30	2.00	90.00
19800304	-4.60	-12.00	0.11	7.71	2.60	-11.50	2.50	73.00	-17.40	1.60	89.00
19800305	-4.40	-12.60	1.10	6.72	1.30	-12.80	2.30	65.00	-18.10	1.50	89.00
19800306	3.00	-5.70	0.00	2.94	3.20	-1.40	5.50	83.00	-9.10	3.10	98.00
19800307	4.30	-4.20	0.00	10.35	3.20	-10.60	2.70	37.00	-10.10	2.80	79.00
19800308	2.50	-7.30	0.00	8.16	3.20	-6.30	3.80	60.00	-13.90	2.10	77.00
19800309	-0.60	-7.20	0.00	10.44	3.20	-10.10	2.80	58.00	-13.00	2.20	82.00
19800310	-1.40	-12.80	0.00	9.94	2.60	-12.50	2.30	51.00	-17.50	1.50	95.00
19800311	-0.50	-11.80	0.00	8.83	3.80	-9.10	3.10	62.00	-16.90	1.60	91.00
19800312	-0.70	-8.40	0.11	7.01	2.60	-8.10	3.30	68.00	-13.90	2.10	85.00
19800313	0.50	-6.40	0.00	9.61	2.60	-8.20	3.30	61.00	-12.10	2.40	82.00
19800314	5.10	-12.30	0.00	12.25	1.90	-10.10	2.80	36.00	-18.30	1.40	85.00
19800315	5.00	-16.40	0.00	13.26	0.60	-12.50	2.30	30.00	-21.80	1.10	94.00
19800316	5.70	-16.40	0.22	13.53	0.60	-12.60	2.30	28.00	-21.80	1.10	94.00
19800317	-1.00	-11.00	0.00	12.32	2.60	-10.90	2.70	56.00	-15.80	1.80	93.00
19800318	-2.70	-14.60	0.00	12.72	1.90	-13.90	2.10	51.00	-20.20	1.20	90.00
19800319	-1.20	-19.30	0.00	11.82	0.60	-13.30	2.20	47.00	-25.10	0.80	94.00
19800320	-1.80	-20.80	0.00	14.12	1.30	-14.70	1.90	44.00	-26.90	0.70	93.00
19800321	-2.50	-19.50	0.00	14.16	1.30	-16.30	1.70	41.00	-25.20	0.80	95.00
19800322	-1.70	-16.60	0.00	13.85	0.60	-15.20	1.90	42.00	-22.10	1.00	93.00
19800323	-1.20	-19.60	0.00	14.83	1.30	-13.80	2.10	45.00	-25.40	0.80	94.00
19800324	0.40	-18.40	0.00	15.07	1.90	-14.20	2.00	38.00	-23.90	0.90	95.00
19800325	2.90	-15.50	0.00	15.39	1.90	-13.00	2.20	34.00	-20.70	1.20	94.00
19800326	2.70	-12.90	0.44	15.05	2.60	-10.60	2.70	42.00	-18.00	1.50	92.00
19800327	1.00	-2.50	0.66	7.60	1.90	-3.80	4.60	82.00	-5.80	4.00	95.00
19800328	4.30	-3.40	0.22	9.81	1.90	-2.30	5.20	70.00	-6.90	3.70	95.00
19800329	9.70	-0.80	0.00	13.74	3.80	-3.10	4.90	43.00	-4.20	4.50	93.00
19800330	5.70	1.40	1.98	3.07	3.20	-0.20	6.00	73.00	-1.00	5.70	98.00
19800331	3.80	2.50	1.87	3.42	1.90	1.30	6.70	95.00	0.50	6.40	100.00
19800401	4.70	2.20	0.11	5.97	1.30	-0.50	5.90	77.00	-0.10	6.10	98.00
19800402	5.80	1.30	0.00	8.88	1.30	-3.90	4.60	55.00	-1.10	5.60	98.00
19800403	6.50	1.70	0.00	10.44	1.30	-5.50	4.10	46.00	-1.00	5.70	95.00
19800404	7.50	1.30	0.00	11.48	1.30	-4.20	4.50	47.00	-2.10	5.20	91.00
19800405	9.70	0.60	0.33	16.05	1.30	-0.80	5.80	51.00	-2.30	5.20	95.00
19800406	13.00	2.60	0.00	14.80	2.60	5.50	9.00	62.00	0.10	6.20	96.00
19800407	10.90	1.80	0.00	17.34	1.90	-0.30	6.00	48.00	-1.80	5.30	89.00
19800408	5.70	2.50	0.00	4.94	3.80	0.70	6.40	78.00	0.00	6.10	96.00
19800409	4.30	0.90	0.00	4.64	1.30	-0.10	6.10	82.00	-1.80	5.30	96.00
19800410	7.10	0.70	0.11	11.55	1.30	-7.00	3.60	39.00	-2.50	5.10	93.00
19800411	9.10	-0.50	0.33	14.83	2.60	-5.00	4.20	39.00	-3.40	4.70	96.00
19800412	9.90	1.90	0.00	13.94	1.30	1.70	6.90	60.00	-0.70	5.80	96.00
19800413	12.70	1.90	0.00	16.86	1.30	4.20	8.30	58.00	-1.10	5.60	93.00
19800414	14.40	0.40	0.00	15.95	1.30	3.60	7.90	49.00	-2.10	5.20	98.00
19800415	13.70	0.20	0.55	10.67	1.30	2.60	7.40	48.00	-2.80	5.00	95.00
19800416	15.40	1.40	0.00	19.20	1.30	3.80	8.00	46.00	-1.20	5.60	96.00
19800417	12.00	1.90	0.00	16.24	2.60	3.00	7.60	56.00	-0.80	5.80	95.00
19800418	9.10	1.90	2.75	9.89	2.60	2.20	7.10	66.00	-0.70	5.80	96.00
19800419	7.30	1.70	3.85	11.33	3.20	1.00	6.60	70.00	-0.60	5.80	98.00
19800420	4.20	2.20	2.53	4.87	3.80	1.20	6.70	91.00	-0.50	5.90	95.00
19800421	9.40	1.80	0.00	14.04	1.90	-0.50	5.90	53.00	-1.20	5.60	93.00
19800422	12.10	0.30	0.00	16.37	1.90	-0.60	5.90	43.00	-2.60	5.00	95.00
19800423	14.60	-1.70	0.00	18.82	1.90	0.30	6.20	38.00	-4.80	4.30	96.00
19800424	15.50	3.60	1.76	10.42	1.90	8.70	11.20	64.00	0.10	6.10	88.00
19800425	18.30	7.90	0.11	16.23	2.60	11.70	13.80	64.00	5.90	9.50	96.00
19800426	22.50	5.10	2.64	21.22	2.60	6.70	9.80	34.00	3.10	7.60	97.00
19800427	18.50	10.70	0.00	12.12	2.60	6.00	9.40	43.00	8.70	11.80	96.00
19800428	14.80	4.90	0.77	6.82	2.60	10.70	12.80	77.00	2.90	7.50	97.00
19800429	21.80	7.80	0.22	21.33	2.60	10.50	12.70	46.00	5.40	9.00	92.00
19800430	18.00	6.80	0.11	14.60	3.20	10.90	13.10	62.00	4.80	8.90	99.00
19800501	12.00	5.90	0.00	14.40	3.80	3.20	7.70	57.00	1.10	6.60	79.00
19800502	9.80	0.10	0.00	27.38	3.20	-8.60	3.20	28.00	-5.50	4.10	78.00
19800503	11.50	-3.60	0.00	27.73	2.60	-6.90	3.60	28.00	-7.80	3.40	90.00
19800504	15.50	-2.60	0.00	28.02	3.20	-6.10	3.90	22.00	-7.20	3.50	86.00
19800505	16.40	3.70	0.00	27.27	3.20	2.10	7.10	38.00	-0.50	5.90	84.00
19800506	17.60	-0.10	0.00	27.84	1.90	-0.40	5.90	29.00	-3.40	4.80	93.00
19800507	16.90	2.70	0.00	21.99	3.20	3.00	7.60	39.00	0.10	6.10	95.00
19800508	15.50	4.30	3.63	8.87	2.60	5.60	9.10	52.00	2.20	7.20	97.00
19800509	12.80	6.20	0.00	8.73	4.50	5.70	9.20	64.00	4.20	8.40	98.00
19800510	10.10	3.90	0.77	17.41	3.80	-1.40	5.50	47.00	1.20	6.60	93.00
19800511	10.50	2.80	0.11	25.25	3.20	-5.70	4.00	33.00	-0.80	5.70	88.00
19800512	10.40	-0.60	0.11	18.62	1.90	-1.70	5.40	45.00	-5.40	4.10	83.00
19800513	12.80	-2.60	0.00	28.38	2.60	-3.00	4.90	34.00	-8.30	3.30	79.00
19800514	18.90	0.90	0.00	28.69	1.30	1.30	6.70	30.00	-4.60	4.30	78.00
19800515	19.10	3.00	0.00	11.40	1.30	7.30	10.20	45.00	-0.20	6.00	91.00
19800516	24.00	6.70	0.00	27.93	3.20	4.30	8.30	26.00	4.70	8.60	96.00
19800517	23.20	6.70	0.00	23.98	1.90	3.60	7.90	26.00	3.90	8.10	90.00
19800518	20.50	8.50	3.41	17.05	2.60	7.80	10.60	42.00	6.50	9.70	94.00
19800519	12.20	4.20	0.22	13.54	2.60	2.20	7.10	52.00	1.90	7.00	96.00
19800520	5.70	-1.90	0.00	10.12	1.90	-4.50	4.40	53.00	-7.40	3.50	80.00
19800521	8.30	1.90	0.00	15.52	2.60	-3.30	4.80	47.00	-0.80	5.80	95.00
19800522	9.70	-2.80	2.53	18.59	1.30	-2.50	5.10	45.00	-5.90	3.90	97.00
19800523	9.20	3.50	0.99	9.46	3.20	4.50	8.40	77.00	1.30	6.70	97.00
19800524	11.00	4.90	2.64	9.77	1.90	2.20	7.10	57.00	2.90	7.50	97.00
19800525	10.00	3.50	2.75	11.81	1.30	3.40	7.80	67.00	1.40	6.80	98.00
19800526	9.40	3.80	1.65	10.20	1.30	3.90	8.10	73.00	1.80	6.90	98.00
19800527	16.50	0.30	0.00	24.38	1.90	2.60	7.40	39.00	-2.50	5.10	96.00
19800528	15.90	7.40	0.00	14.83	1.30	5.20	8.90	49.00	5.10	8.80	93.00
19800529	22.20	2.90	0.00	26.28	1.90	8.40	11.00	39.00	0.60	6.40	97.00
19800530	25.20	10.60	1.87	21.15	3.80	10.70	12.90	37.00	8.60	11.40	94.00
19800531	20.70	14.50	1.54	12.97	2.60	16.80	19.10	75.00	12.50	16.00	98.00
19800601	24.50	14.60	0.11	20.13	3.80	15.70	17.90	54.00	12.60	15.90	97.00
19800602	29.50	17.50	0.00	23.74	3.20	17.70	20.30	44.00	15.40	17.50	86.00
19800603	29.20	19.10	11.99	17.88	2.60	17.80	20.40	45.00	17.10	21.00	92.00
19800604	27.50	14.10	0.00	30.62	1.90	5.30	8.90	22.00	12.10	15.50	98.00
19800605	27.00	8.20	0.00	28.85	1.30	6.10	9.40	24.00	5.10	8.80	87.00
19800606	27.00	12.60	0.00	29.17	2.60	4.80	8.60	22.00	10.60	13.30	94.00
19800607	28.50	8.80	0.00	30.07	1.30	7.50	10.40	24.00	5.80	9.20	87.00
19800608	29.70	10.90	0.00	29.02	1.90	10.40	12.60	27.00	8.30	10.90	88.00
19800609	28.50	12.60	0.00	28.20	2.60	13.60	15.60	36.00	10.60	13.20	93.00
19800610	28.40	12.90	87.01	15.83	1.90	16.60	18.90	44.00	10.90	14.00	97.00
19800611	27.80	11.50	2.97	27.06	2.60	16.00	18.20	44.00	9.50	12.90	99.00
19800612	24.20	11.40	0.00	31.78	3.20	8.80	11.40	35.00	9.40	12.40	96.00
19800613	20.20	2.20	0.00	33.24	1.90	3.50	7.90	32.00	-1.10	5.70	91.00
19800614	22.10	8.70	0.00	22.63	3.20	12.90	14.90	53.00	4.60	8.50	81.00
19800615	24.20	10.60	0.00	26.84	1.30	11.20	13.30	41.00	7.30	10.20	84.00
19800616	25.70	9.70	0.00	26.98	1.90	9.50	11.90	33.00	7.70	10.70	94.00
19800617	26.00	12.80	0.00	29.83	1.90	9.80	12.10	33.00	8.60	11.20	78.00
19800618	25.70	10.60	0.44	18.48	1.90	11.20	13.30	37.00	8.60	11.30	93.00
19800619	25.00	15.90	0.33	19.61	3.20	13.40	15.40	45.00	13.90	17.00	94.00
19800620	22.20	15.90	1.98	10.26	2.60	17.10	19.50	69.00	13.90	17.40	96.00
19800621	19.20	14.00	0.22	15.74	3.20	12.40	14.50	63.00	12.00	15.40	98.00
19800622	21.10	11.20	0.00	24.12	2.60	11.00	13.10	50.00	9.20	12.00	94.00
19800623	19.50	8.80	0.77	7.71	3.80	12.50	14.50	62.00	6.80	10.10	96.00
19800624	19.60	11.30	21.01	19.24	3.20	12.40	14.40	61.00	8.40	11.00	86.00
19800625	17.20	13.00	16.72	3.52	3.20	15.20	18.50	93.00	11.00	14.40	99.00
19800626	21.40	11.70	0.00	23.85	1.30	11.00	13.10	49.00	9.70	13.10	99.00
19800627	19.80	11.70	0.22	11.78	1.90	15.20	17.20	72.00	9.70	13.00	98.00
19800628	19.30	10.60	0.44	24.45	3.80	10.50	12.70	55.00	8.60	11.70	96.00
19800629	20.80	9.90	0.00	23.13	1.90	9.70	12.10	47.00	7.90	10.80	94.00
19800630	24.30	10.70	0.00	28.12	1.90	13.10	15.00	46.00	8.70	11.50	94.00
19800701	22.50	11.00	0.00	32.47	1.90	9.80	12.10	42.00	8.60	11.20	89.00
19800702	20.70	11.50	0.00	23.36	1.90	10.60	12.70	50.00	9.00	11.50	88.00
19800703	21.90	8.80	0.00	25.71	1.30	8.10	10.80	39.00	6.80	10.60	100.00
19800704	20.50	10.30	0.11	16.83	1.90	13.10	15.10	60.00	8.30	11.50	97.00
19800705	19.20	11.90	0.33	13.73	1.30	11.50	13.50	59.00	9.90	12.90	96.00
19800706	21.50	10.50	0.00	19.12	1.30	10.50	12.70	47.00	8.50	11.70	97.00
19800707	21.30	13.10	2.75	17.52	1.30	14.50	16.50	62.00	11.10	13.70	93.00
19800708	21.00	11.60	3.63	14.12	0.60	16.30	18.50	71.00	9.60	13.00	99.00
19800709	23.70	9.10	0.00	21.79	1.30	13.40	15.40	49.00	7.10	10.80	100.00
19800710	24.40	10.20	2.09	25.56	2.60	11.80	13.80	42.00	8.20	11.70	99.00
19800711	22.40	14.60	0.00	24.67	3.20	10.10	12.30	43.00	9.80	12.20	74.00
19800712	19.20	9.70	11.33	7.56	1.30	12.90	14.90	65.00	7.70	11.10	98.00
19800713	20.30	12.50	0.00	16.31	1.90	14.80	16.90	68.00	10.50	14.00	100.00
19800714	21.20	8.30	0.00	21.53	1.90	12.80	14.80	56.00	6.30	10.20	100.00
19800715	23.50	10.40	0.00	19.88	0.60	8.10	10.80	35.00	8.40	11.80	99.00
19800716	24.00	10.40	13.42	25.19	2.60	12.10	14.10	44.00	8.40	11.80	99.00
19800717	21.60	15.50	0.11	12.64	2.60	16.00	18.20	67.00	13.50	16.90	96.00
19800718	18.20	13.70	2.64	11.00	2.60	14.80	16.90	79.00	11.70	15.20	99.00
19800719	20.80	14.60	2.86	14.00	2.60	15.40	17.50	68.00	12.60	15.60	95.00
19800720	21.50	13.30	0.00	20.06	1.90	13.10	15.10	56.00	11.30	13.90	93.00
19800721	21.20	9.60	0.00	16.14	1.30	15.30	17.40	66.00	7.60	11.20	100.00
19800722	23.30	11.10	0.77	14.43	1.30	18.10	20.80	68.00	9.10	12.50	99.00
19800723	25.40	12.60	0.00	25.45	1.30	15.80	18.00	51.00	10.60	14.20	100.00
19800724	27.00	10.80	0.00	26.62	1.30	12.50	14.50	37.00	8.80	12.20	99.00
19800725	28.00	12.80	0.00	23.64	0.60	17.20	19.70	47.00	10.80	14.20	99.00
19800726	28.20	13.70	0.00	26.05	1.90	16.80	19.10	45.00	11.70	15.10	98.00
19800727	27.10	13.70	0.00	26.42	2.60	13.40	15.40	39.00	11.70	14.60	95.00
19800728	28.80	12.80	0.00	26.25	1.90	14.30	16.30	37.00	10.80	13.60	95.00
19800729	30.20	13.30	0.00	25.14	1.30	16.10	18.40	38.00	11.30	14.60	98.00
19800730	30.70	15.30	0.00	21.58	1.30	16.20	18.50	37.00	13.30	16.60	96.00
19800731	30.90	14.40	0.00	22.10	0.60	16.40	18.70	37.00	12.40	16.00	99.00
19800801	29.00	14.80	0.00	22.39	1.30	16.50	18.80	42.00	12.80	16.70	100.00
19800802	28.20	12.80	0.00	22.42	1.30	14.50	16.50	39.00	10.80	14.20	99.00
19800803	23.90	15.10	4.07	12.01	0.60	20.50	24.20	76.00	13.10	16.50	97.00
19800804	26.00	13.50	0.00	18.96	1.90	15.20	17.20	47.00	11.50	15.00	99.00
19800805	24.20	16.70	0.11	11.33	1.90	19.10	22.10	68.00	14.70	18.60	97.00
19800806	22.20	17.70	9.13	11.25	1.90	17.80	20.40	72.00	15.70	20.00	97.00
19800807	23.50	9.50	0.66	19.91	0.60	12.50	14.50	47.00	7.50	11.20	100.00
19800808	19.20	15.40	0.77	5.38	1.90	17.20	20.20	88.00	13.40	17.30	99.00
19800809	15.60	12.60	7.04	5.03	1.90	13.20	15.20	86.00	10.60	14.00	99.00
19800810	16.70	11.70	0.55	8.67	0.60	13.70	15.70	82.00	9.70	13.10	99.00
19800811	22.00	9.60	5.28	15.64	0.60	15.00	17.00	61.00	7.60	11.20	100.00
19800812	25.10	16.10	0.00	16.81	2.60	17.80	20.40	59.00	14.10	18.00	98.00
19800813	25.80	16.00	0.00	18.03	2.60	14.90	17.00	47.00	14.00	17.30	95.00
19800814	25.70	12.10	0.00	18.23	1.30	15.50	17.60	49.00	10.10	13.40	98.00
19800815	24.90	11.10	2.20	14.72	1.30	18.90	21.80	64.00	9.10	12.50	99.00
19800816	21.40	9.80	0.00	23.15	2.60	9.00	11.50	43.00	7.70	10.50	92.00
19800817	17.30	5.70	0.00	9.42	1.90	9.90	12.20	61.00	3.70	8.20	99.00
19800818	22.20	9.70	0.00	21.05	1.30	7.60	10.50	37.00	7.70	10.90	96.00
19800819	23.90	6.00	0.00	22.80	1.30	9.40	11.80	37.00	4.00	8.30	98.00
19800820	21.20	7.40	7.15	14.81	3.20	10.50	12.70	48.00	5.40	9.40	99.00
19800821	18.50	14.70	12.54	10.52	2.60	16.50	19.00	87.00	12.70	16.20	98.00
19800822	19.00	11.10	2.53	11.43	2.60	13.40	15.40	68.00	9.10	12.50	99.00
19800823	17.50	7.90	0.00	8.69	1.90	9.10	11.60	57.00	5.90	9.90	100.00
19800824	16.80	10.00	0.00	9.89	1.30	8.90	11.40	59.00	8.00	10.90	94.00
19800825	17.20	7.70	0.77	11.26	1.90	9.60	11.90	60.00	5.70	9.30	96.00
19800826	18.20	9.60	0.00	15.19	1.90	9.60	12.00	56.00	7.60	10.80	96.00
19800827	17.50	10.40	0.00	15.37	1.30	8.30	11.00	54.00	8.40	11.50	96.00
19800828	14.40	9.70	30.91	4.88	3.20	9.00	11.50	71.00	7.70	11.00	97.00
19800829	18.50	12.80	0.11	13.54	2.60	11.20	13.30	61.00	10.80	13.90	97.00
19800830	14.50	10.40	0.11	5.28	2.60	9.10	11.60	71.00	8.40	11.10	93.00
19800831	16.20	3.80	0.00	19.77	1.90	3.30	7.80	42.00	1.80	6.90	98.00
19800901	19.70	2.10	0.00	19.26	1.30	5.10	8.80	37.00	-0.20	6.00	98.00
19800902	18.90	3.30	9.24	18.33	1.30	5.80	9.20	41.00	1.20	6.70	98.00
19800903	19.80	12.90	0.99	7.72	2.60	14.50	16.50	69.00	10.90	14.20	98.00
19800904	13.80	6.20	12.98	1.74	1.90	11.80	14.70	95.00	4.20	8.60	100.00
19800905	18.80	8.70	0.00	13.13	1.30	10.00	12.30	55.00	6.70	10.50	100.00
19800906	18.10	13.50	1.43	8.45	1.30	12.90	14.80	70.00	11.50	14.70	97.00
19800907	18.00	13.00	0.00	5.14	2.60	14.40	16.40	78.00	11.00	14.40	99.00
19800908	21.60	15.00	0.00	14.41	3.20	15.30	17.40	64.00	13.00	15.40	91.00
19800909	20.40	14.20	3.08	7.45	3.80	17.50	20.00	80.00	12.20	15.00	94.00
19800910	17.80	12.60	0.77	8.47	3.20	9.70	12.00	58.00	10.60	13.70	97.00
19800911	18.20	10.90	0.11	13.17	1.90	10.10	12.40	58.00	8.90	12.10	97.00
19800912	18.50	9.80	0.00	12.49	1.30	8.80	11.30	52.00	7.80	11.30	99.00
19800913	16.40	5.00	5.94	4.59	2.60	14.40	16.90	90.00	3.00	7.70	99.00
19800914	15.10	11.40	4.51	5.61	1.90	13.10	15.30	90.00	9.40	12.70	98.00
19800915	17.80	12.40	0.11	7.35	1.30	14.20	16.20	78.00	10.40	13.80	99.00
19800916	16.70	8.50	0.11	9.26	1.90	10.40	12.60	66.00	6.50	10.20	99.00
19800917	17.80	3.10	0.00	11.77	1.30	8.60	11.20	54.00	1.10	6.70	100.00
19800918	15.60	10.10	0.00	7.95	1.90	10.50	12.70	72.00	8.10	11.20	96.00
19800919	15.50	5.00	0.11	5.88	0.60	10.20	12.50	71.00	3.00	7.80	100.00
19800920	17.50	11.10	1.65	5.26	1.30	13.00	15.00	74.00	9.10	12.50	99.00
19800921	13.70	11.10	12.43	1.19	1.30	11.70	14.60	95.00	9.10	12.40	98.00
19800922	15.40	8.40	0.00	10.35	1.30	7.40	10.30	59.00	6.40	9.90	97.00
19800923	18.20	9.40	0.00	7.29	1.90	11.80	13.90	65.00	7.40	10.70	97.00
19800924	12.20	0.60	0.00	9.86	0.60	-0.20	6.00	44.00	-1.60	5.40	100.00
19800925	13.70	1.40	0.33	5.71	1.30	6.50	9.70	63.00	-1.20	5.60	96.00
19800926	14.40	10.10	0.11	3.47	1.30	11.30	13.40	83.00	8.10	11.20	96.00
19800927	13.30	10.30	0.00	2.89	0.60	8.60	11.20	75.00	8.30	11.20	94.00
19800928	14.20	8.00	0.00	4.92	0.60	8.40	11.00	69.00	6.00	9.60	97.00
19800929	13.70	9.00	0.00	8.76	2.60	7.20	10.10	66.00	6.50	9.70	90.00
19800930	10.60	6.90	9.35	2.72	3.20	6.60	9.70	80.00	4.90	8.60	95.00
19801001	11.00	9.10	1.65	1.61	1.90	9.00	11.80	94.00	7.10	10.50	97.00
19801002	14.90	7.30	4.84	5.52	2.60	9.30	11.80	70.00	5.30	9.10	97.00
19801003	10.20	7.30	0.00	2.72	1.90	6.30	9.50	81.00	5.30	9.10	97.00
19801004	11.50	7.40	0.77	3.64	1.90	7.60	10.40	80.00	5.40	9.40	99.00
