#Jokioinen	Jokioisten	observatorio/Finland	(ID	1201/WMO	02963)	lat=60.81	lon=23.5	alt=104
w_date	tmax	tmin	rain	srad	wind	dewp_tx	vprsid_tx	rhumd_tx	dewp_tn	vprsd_tn	rhum_tn
19800407	8.90	-0.20	0.00	14.97	1.90	-0.30	6.00	48.00	-1.80	5.30	89.00
19800408	3.70	0.50	0.00	4.27	3.80	0.70	6.40	78.00	0.00	6.10	96.00
19800409	2.30	-1.10	0.00	4.01	1.30	-0.10	6.10	82.00	-1.80	5.30	96.00
19800410	5.10	-1.30	0.10	9.98	1.30	-7.00	3.60	39.00	-2.50	5.10	93.00
19800411	7.10	-2.50	0.30	12.81	2.60	-5.00	4.20	39.00	-3.40	4.70	96.00
19800412	7.90	-0.10	0.00	12.04	1.30	1.70	6.90	60.00	-0.70	5.80	96.00
19800413	10.70	-0.10	0.00	14.56	1.30	4.20	8.30	58.00	-1.10	5.60	93.00
19800414	12.40	-1.60	0.00	13.77	1.30	3.60	7.90	49.00	-2.10	5.20	98.00
19800415	11.70	-1.80	0.50	9.22	1.30	2.60	7.40	48.00	-2.80	5.00	95.00
19800416	13.40	-0.60	0.00	16.58	1.30	3.80	8.00	46.00	-1.20	5.60	96.00
19800417	10.00	-0.10	0.00	14.02	2.60	3.00	7.60	56.00	-0.80	5.80	95.00
19800418	7.10	-0.10	2.50	8.54	2.60	2.20	7.10	66.00	-0.70	5.80	96.00
19800419	5.30	-0.30	3.50	9.78	3.20	1.00	6.60	70.00	-0.60	5.80	98.00
19800420	2.20	0.20	2.30	4.21	3.80	1.20	6.70	91.00	-0.50	5.90	95.00
19800421	7.40	-0.20	0.00	12.12	1.90	-0.50	5.90	53.00	-1.20	5.60	93.00
19800422	10.10	-1.70	0.00	14.14	1.90	-0.60	5.90	43.00	-2.60	5.00	95.00
19800423	12.60	-3.70	0.00	16.25	1.90	0.30	6.20	38.00	-4.80	4.30	96.00
19800424	13.50	1.60	1.60	9.00	1.90	8.70	11.20	64.00	0.10	6.10	88.00
19800425	16.30	5.90	0.10	14.01	2.60	11.70	13.80	64.00	5.90	9.50	96.00
19800426	20.50	3.10	2.40	18.33	2.60	6.70	9.80	34.00	3.10	7.60	97.00
19800427	16.50	8.70	0.00	10.47	2.60	6.00	9.40	43.00	8.70	11.80	96.00
19800428	12.80	2.90	0.70	5.89	2.60	10.70	12.80	77.00	2.90	7.50	97.00
19800429	19.80	5.80	0.20	18.42	2.60	10.50	12.70	46.00	5.40	9.00	92.00
19800430	16.00	4.80	0.10	12.61	3.20	10.90	13.10	62.00	4.80	8.90	99.00
19800501	10.00	3.90	0.00	12.44	3.80	3.20	7.70	57.00	1.10	6.60	79.00
19800502	7.80	-1.90	0.00	23.65	3.20	-8.60	3.20	28.00	-5.50	4.10	78.00
19800503	9.50	-5.60	0.00	23.95	2.60	-6.90	3.60	28.00	-7.80	3.40	90.00
19800504	13.50	-4.60	0.00	24.20	3.20	-6.10	3.90	22.00	-7.20	3.50	86.00
19800505	14.40	1.70	0.00	23.55	3.20	2.10	7.10	38.00	-0.50	5.90	84.00
19800506	15.60	-2.10	0.00	24.04	1.90	-0.40	5.90	29.00	-3.40	4.80	93.00
19800507	14.90	0.70	0.00	18.99	3.20	3.00	7.60	39.00	0.10	6.10	95.00
19800508	13.50	2.30	3.30	7.66	2.60	5.60	9.10	52.00	2.20	7.20	97.00
19800509	10.80	4.20	0.00	7.54	4.50	5.70	9.20	64.00	4.20	8.40	98.00
19800510	8.10	1.90	0.70	15.04	3.80	-1.40	5.50	47.00	1.20	6.60	93.00
19800511	8.50	0.80	0.10	21.80	3.20	-5.70	4.00	33.00	-0.80	5.70	88.00
19800512	8.40	-2.60	0.10	16.08	1.90	-1.70	5.40	45.00	-5.40	4.10	83.00
19800513	10.80	-4.60	0.00	24.51	2.60	-3.00	4.90	34.00	-8.30	3.30	79.00
19800514	16.90	-1.10	0.00	24.78	1.30	1.30	6.70	30.00	-4.60	4.30	78.00
19800515	17.10	1.00	0.00	9.84	1.30	7.30	10.20	45.00	-0.20	6.00	91.00
19800516	22.00	4.70	0.00	24.12	3.20	4.30	8.30	26.00	4.70	8.60	96.00
19800517	21.20	4.70	0.00	20.71	1.90	3.60	7.90	26.00	3.90	8.10	90.00
19800518	18.50	6.50	3.10	14.73	2.60	7.80	10.60	42.00	6.50	9.70	94.00
19800519	10.20	2.20	0.20	11.69	2.60	2.20	7.10	52.00	1.90	7.00	96.00
19800520	3.70	-3.90	0.00	8.74	1.90	-4.50	4.40	53.00	-7.40	3.50	80.00
19800521	6.30	-0.10	0.00	13.40	2.60	-3.30	4.80	47.00	-0.80	5.80	95.00
19800522	7.70	-4.80	2.30	16.06	1.30	-2.50	5.10	45.00	-5.90	3.90	97.00
19800523	7.20	1.50	0.90	8.17	3.20	4.50	8.40	77.00	1.30	6.70	97.00
19800524	9.00	2.90	2.40	8.44	1.90	2.20	7.10	57.00	2.90	7.50	97.00
19800525	8.00	1.50	2.50	10.20	1.30	3.40	7.80	67.00	1.40	6.80	98.00
19800526	7.40	1.80	1.50	8.81	1.30	3.90	8.10	73.00	1.80	6.90	98.00
19800527	14.50	-1.70	0.00	21.05	1.90	2.60	7.40	39.00	-2.50	5.10	96.00
19800528	13.90	5.40	0.00	12.81	1.30	5.20	8.90	49.00	5.10	8.80	93.00
19800529	20.20	0.90	0.00	22.70	1.90	8.40	11.00	39.00	0.60	6.40	97.00
19800530	23.20	8.60	1.70	18.27	3.80	10.70	12.90	37.00	8.60	11.40	94.00
19800531	18.70	12.50	1.40	11.20	2.60	16.80	19.10	75.00	12.50	16.00	98.00
19800601	22.50	12.60	0.10	17.38	3.80	15.70	17.90	54.00	12.60	15.90	97.00
19800602	27.50	15.50	0.00	20.50	3.20	17.70	20.30	44.00	15.40	17.50	86.00
19800603	27.20	17.10	10.90	15.44	2.60	17.80	20.40	45.00	17.10	21.00	92.00
19800604	25.50	12.10	0.00	26.45	1.90	5.30	8.90	22.00	12.10	15.50	98.00
19800605	25.00	6.20	0.00	24.92	1.30	6.10	9.40	24.00	5.10	8.80	87.00
19800606	25.00	10.60	0.00	25.19	2.60	4.80	8.60	22.00	10.60	13.30	94.00
19800607	26.50	6.80	0.00	25.97	1.30	7.50	10.40	24.00	5.80	9.20	87.00
19800608	27.70	8.90	0.00	25.06	1.90	10.40	12.60	27.00	8.30	10.90	88.00
19800609	26.50	10.60	0.00	24.36	2.60	13.60	15.60	36.00	10.60	13.20	93.00
19800610	26.40	10.90	79.10	13.67	1.90	16.60	18.90	44.00	10.90	14.00	97.00
19800611	25.80	9.50	2.70	23.37	2.60	16.00	18.20	44.00	9.50	12.90	99.00
19800612	22.20	9.40	0.00	27.45	3.20	8.80	11.40	35.00	9.40	12.40	96.00
19800613	18.20	0.20	0.00	28.71	1.90	3.50	7.90	32.00	-1.10	5.70	91.00
19800614	20.10	6.70	0.00	19.54	3.20	12.90	14.90	53.00	4.60	8.50	81.00
19800615	22.20	8.60	0.00	23.18	1.30	11.20	13.30	41.00	7.30	10.20	84.00
19800616	23.70	7.70	0.00	23.30	1.90	9.50	11.90	33.00	7.70	10.70	94.00
19800617	24.00	10.80	0.00	25.76	1.90	9.80	12.10	33.00	8.60	11.20	78.00
19800618	23.70	8.60	0.40	15.96	1.90	11.20	13.30	37.00	8.60	11.30	93.00
19800619	23.00	13.90	0.30	16.94	3.20	13.40	15.40	45.00	13.90	17.00	94.00
19800620	20.20	13.90	1.80	8.86	2.60	17.10	19.50	69.00	13.90	17.40	96.00
19800621	17.20	12.00	0.20	13.59	3.20	12.40	14.50	63.00	12.00	15.40	98.00
19800622	19.10	9.20	0.00	20.83	2.60	11.00	13.10	50.00	9.20	12.00	94.00
19800623	17.50	6.80	0.70	6.66	3.80	12.50	14.50	62.00	6.80	10.10	96.00
19800624	17.60	9.30	19.10	16.62	3.20	12.40	14.40	61.00	8.40	11.00	86.00
19800625	15.20	11.00	15.20	3.04	3.20	15.20	18.50	93.00	11.00	14.40	99.00
19800626	19.40	9.70	0.00	20.60	1.30	11.00	13.10	49.00	9.70	13.10	99.00
19800627	17.80	9.70	0.20	10.17	1.90	15.20	17.20	72.00	9.70	13.00	98.00
19800628	17.30	8.60	0.40	21.12	3.80	10.50	12.70	55.00	8.60	11.70	96.00
19800629	18.80	7.90	0.00	19.98	1.90	9.70	12.10	47.00	7.90	10.80	94.00
19800630	22.30	8.70	0.00	24.28	1.90	13.10	15.00	46.00	8.70	11.50	94.00
19800701	20.50	9.00	0.00	28.04	1.90	9.80	12.10	42.00	8.60	11.20	89.00
19800702	18.70	9.50	0.00	20.18	1.90	10.60	12.70	50.00	9.00	11.50	88.00
19800703	19.90	6.80	0.00	22.20	1.30	8.10	10.80	39.00	6.80	10.60	100.00
19800704	18.50	8.30	0.10	14.53	1.90	13.10	15.10	60.00	8.30	11.50	97.00
19800705	17.20	9.90	0.30	11.86	1.30	11.50	13.50	59.00	9.90	12.90	96.00
19800706	19.50	8.50	0.00	16.51	1.30	10.50	12.70	47.00	8.50	11.70	97.00
19800707	19.30	11.10	2.50	15.13	1.30	14.50	16.50	62.00	11.10	13.70	93.00
19800708	19.00	9.60	3.30	12.20	0.60	16.30	18.50	71.00	9.60	13.00	99.00
19800709	21.70	7.10	0.00	18.82	1.30	13.40	15.40	49.00	7.10	10.80	100.00
19800710	22.40	8.20	1.90	22.08	2.60	11.80	13.80	42.00	8.20	11.70	99.00
19800711	20.40	12.60	0.00	21.31	3.20	10.10	12.30	43.00	9.80	12.20	74.00
19800712	17.20	7.70	10.30	6.53	1.30	12.90	14.90	65.00	7.70	11.10	98.00
19800713	18.30	10.50	0.00	14.09	1.90	14.80	16.90	68.00	10.50	14.00	100.00
19800714	19.20	6.30	0.00	18.59	1.90	12.80	14.80	56.00	6.30	10.20	100.00
19800715	21.50	8.40	0.00	17.17	0.60	8.10	10.80	35.00	8.40	11.80	99.00
19800716	22.00	8.40	12.20	21.75	2.60	12.10	14.10	44.00	8.40	11.80	99.00
19800717	19.60	13.50	0.10	10.92	2.60	16.00	18.20	67.00	13.50	16.90	96.00
19800718	16.20	11.70	2.40	9.50	2.60	14.80	16.90	79.00	11.70	15.20	99.00
19800719	18.80	12.60	2.60	12.09	2.60	15.40	17.50	68.00	12.60	15.60	95.00
19800720	19.50	11.30	0.00	17.33	1.90	13.10	15.10	56.00	11.30	13.90	93.00
19800721	19.20	7.60	0.00	13.94	1.30	15.30	17.40	66.00	7.60	11.20	100.00
19800722	21.30	9.10	0.70	12.46	1.30	18.10	20.80	68.00	9.10	12.50	99.00
19800723	23.40	10.60	0.00	21.98	1.30	15.80	18.00	51.00	10.60	14.20	100.00
19800724	25.00	8.80	0.00	22.99	1.30	12.50	14.50	37.00	8.80	12.20	99.00
19800725	26.00	10.80	0.00	20.42	0.60	17.20	19.70	47.00	10.80	14.20	99.00
19800726	26.20	11.70	0.00	22.50	1.90	16.80	19.10	45.00	11.70	15.10	98.00
19800727	25.10	11.70	0.00	22.82	2.60	13.40	15.40	39.00	11.70	14.60	95.00
19800728	26.80	10.80	0.00	22.67	1.90	14.30	16.30	37.00	10.80	13.60	95.00
19800729	28.20	11.30	0.00	21.71	1.30	16.10	18.40	38.00	11.30	14.60	98.00
19800730	28.70	13.30	0.00	18.64	1.30	16.20	18.50	37.00	13.30	16.60	96.00
19800731	28.90	12.40	0.00	19.09	0.60	16.40	18.70	37.00	12.40	16.00	99.00
19800801	27.00	12.80	0.00	19.33	1.30	16.50	18.80	42.00	12.80	16.70	100.00
19800802	26.20	10.80	0.00	19.36	1.30	14.50	16.50	39.00	10.80	14.20	99.00
19800803	21.90	13.10	3.70	10.37	0.60	20.50	24.20	76.00	13.10	16.50	97.00
19800804	24.00	11.50	0.00	16.38	1.90	15.20	17.20	47.00	11.50	15.00	99.00
19800805	22.20	14.70	0.10	9.78	1.90	19.10	22.10	68.00	14.70	18.60	97.00
19800806	20.20	15.70	8.30	9.72	1.90	17.80	20.40	72.00	15.70	20.00	97.00
19800807	21.50	7.50	0.60	17.19	0.60	12.50	14.50	47.00	7.50	11.20	100.00
19800808	17.20	13.40	0.70	4.65	1.90	17.20	20.20	88.00	13.40	17.30	99.00
19800809	13.60	10.60	6.40	4.34	1.90	13.20	15.20	86.00	10.60	14.00	99.00
19800810	14.70	9.70	0.50	7.49	0.60	13.70	15.70	82.00	9.70	13.10	99.00
19800811	20.00	7.60	4.80	13.51	0.60	15.00	17.00	61.00	7.60	11.20	100.00
19800812	23.10	14.10	0.00	14.52	2.60	17.80	20.40	59.00	14.10	18.00	98.00
19800813	23.80	14.00	0.00	15.57	2.60	14.90	17.00	47.00	14.00	17.30	95.00
19800814	23.70	10.10	0.00	15.74	1.30	15.50	17.60	49.00	10.10	13.40	98.00
19800815	22.90	9.10	2.00	12.71	1.30	18.90	21.80	64.00	9.10	12.50	99.00
19800816	19.40	7.80	0.00	20.00	2.60	9.00	11.50	43.00	7.70	10.50	92.00
19800817	15.30	3.70	0.00	8.13	1.90	9.90	12.20	61.00	3.70	8.20	99.00
19800818	20.20	7.70	0.00	18.18	1.30	7.60	10.50	37.00	7.70	10.90	96.00
19800819	21.90	4.00	0.00	19.69	1.30	9.40	11.80	37.00	4.00	8.30	98.00
19800820	19.20	5.40	6.50	12.79	3.20	10.50	12.70	48.00	5.40	9.40	99.00
19800821	16.50	12.70	11.40	9.08	2.60	16.50	19.00	87.00	12.70	16.20	98.00
19800822	17.00	9.10	2.30	9.87	2.60	13.40	15.40	68.00	9.10	12.50	99.00
19800823	15.50	5.90	0.00	7.51	1.90	9.10	11.60	57.00	5.90	9.90	100.00
19800824	14.80	8.00	0.00	8.54	1.30	8.90	11.40	59.00	8.00	10.90	94.00
19800825	15.20	5.70	0.70	9.73	1.90	9.60	11.90	60.00	5.70	9.30	96.00
19800826	16.20	7.60	0.00	13.12	1.90	9.60	12.00	56.00	7.60	10.80	96.00
19800827	15.50	8.40	0.00	13.27	1.30	8.30	11.00	54.00	8.40	11.50	96.00
19800828	12.40	7.70	28.10	4.22	3.20	9.00	11.50	71.00	7.70	11.00	97.00
19800829	16.50	10.80	0.10	11.69	2.60	11.20	13.30	61.00	10.80	13.90	97.00
19800830	12.50	8.40	0.10	4.56	2.60	9.10	11.60	71.00	8.40	11.10	93.00
19800831	14.20	1.80	0.00	17.07	1.90	3.30	7.80	42.00	1.80	6.90	98.00
19800901	17.70	0.10	0.00	16.63	1.30	5.10	8.80	37.00	-0.20	6.00	98.00
19800902	16.90	1.30	8.40	15.83	1.30	5.80	9.20	41.00	1.20	6.70	98.00
19800903	17.80	10.90	0.90	6.67	2.60	14.50	16.50	69.00	10.90	14.20	98.00
19800904	11.80	4.20	11.80	1.50	1.90	11.80	14.70	95.00	4.20	8.60	100.00
19800905	16.80	6.70	0.00	11.34	1.30	10.00	12.30	55.00	6.70	10.50	100.00
19800906	16.10	11.50	1.30	7.30	1.30	12.90	14.80	70.00	11.50	14.70	97.00
19800907	16.00	11.00	0.00	4.44	2.60	14.40	16.40	78.00	11.00	14.40	99.00
19800908	19.60	13.00	0.00	12.45	3.20	15.30	17.40	64.00	13.00	15.40	91.00
19800909	18.40	12.20	2.80	6.43	3.80	17.50	20.00	80.00	12.20	15.00	94.00
19800910	15.80	10.60	0.70	7.31	3.20	9.70	12.00	58.00	10.60	13.70	97.00
19800911	16.20	8.90	0.10	11.37	1.90	10.10	12.40	58.00	8.90	12.10	97.00
19800912	16.50	7.80	0.00	10.78	1.30	8.80	11.30	52.00	7.80	11.30	99.00
19800913	14.40	3.00	5.40	3.96	2.60	14.40	16.90	90.00	3.00	7.70	99.00
19800914	13.10	9.40	4.10	4.84	1.90	13.10	15.30	90.00	9.40	12.70	98.00
19800915	15.80	10.40	0.10	6.35	1.30	14.20	16.20	78.00	10.40	13.80	99.00
19800916	14.70	6.50	0.10	8.00	1.90	10.40	12.60	66.00	6.50	10.20	99.00
19800917	15.80	1.10	0.00	10.16	1.30	8.60	11.20	54.00	1.10	6.70	100.00
19800918	13.60	8.10	0.00	6.87	1.90	10.50	12.70	72.00	8.10	11.20	96.00
19800919	13.50	3.00	0.10	5.08	0.60	10.20	12.50	71.00	3.00	7.80	100.00
19800920	15.50	9.10	1.50	4.54	1.30	13.00	15.00	74.00	9.10	12.50	99.00
19800921	11.70	9.10	11.30	1.03	1.30	11.70	14.60	95.00	9.10	12.40	98.00
19800922	13.40	6.40	0.00	8.94	1.30	7.40	10.30	59.00	6.40	9.90	97.00
19800923	16.20	7.40	0.00	6.30	1.90	11.80	13.90	65.00	7.40	10.70	97.00
19800924	10.20	-1.40	0.00	8.51	0.60	-0.20	6.00	44.00	-1.60	5.40	100.00
19800925	11.70	-0.60	0.30	4.93	1.30	6.50	9.70	63.00	-1.20	5.60	96.00
19800926	12.40	8.10	0.10	2.99	1.30	11.30	13.40	83.00	8.10	11.20	96.00
19800927	11.30	8.30	0.00	2.50	0.60	8.60	11.20	75.00	8.30	11.20	94.00
19800928	12.20	6.00	0.00	4.25	0.60	8.40	11.00	69.00	6.00	9.60	97.00
19800929	11.70	7.00	0.00	7.56	2.60	7.20	10.10	66.00	6.50	9.70	90.00
19800930	8.60	4.90	8.50	2.35	3.20	6.60	9.70	80.00	4.90	8.60	95.00
19801001	9.00	7.10	1.50	1.39	1.90	9.00	11.80	94.00	7.10	10.50	97.00
19801002	12.90	5.30	4.40	4.77	2.60	9.30	11.80	70.00	5.30	9.10	97.00
19801003	8.20	5.30	0.00	2.35	1.90	6.30	9.50	81.00	5.30	9.10	97.00
