#Jokioinen Jokioisten observatorio/Finland (ID 1201/WMO 02963) lat=60.81 lon=23.5 alt=104											
w_date	tmax	tmin	rain	srad	wind	dewp_tx	vprsid_tx	rhumd_tx	dewp_tn	vprsd_tn	rhum_tn
19800318	-4.7	-16.6	0	11.56	1.9	-13.9	2.1	51	-20.2	1.2	90
19800319	-3.2	-21.3	0	10.75	0.6	-13.3	2.2	47	-25.1	0.8	94
19800320	-3.8	-22.8	0	12.84	1.3	-14.7	1.9	44	-26.9	0.7	93
19800321	-4.5	-21.5	0	12.87	1.3	-16.3	1.7	41	-25.2	0.8	95
19800322	-3.7	-18.6	0	12.59	0.6	-15.2	1.9	42	-22.1	1	93
19800323	-3.2	-21.6	0	13.48	1.3	-13.8	2.1	45	-25.4	0.8	94
19800324	-1.6	-20.4	0	13.7	1.9	-14.2	2	38	-23.9	0.9	95
19800325	0.9	-17.5	0	13.99	1.9	-13	2.2	34	-20.7	1.2	94
19800326	0.7	-14.9	0.4	13.68	2.6	-10.6	2.7	42	-18	1.5	92
19800327	-1	-4.5	0.6	6.91	1.9	-3.8	4.6	82	-5.8	4	95
19800328	2.3	-5.4	0.2	8.92	1.9	-2.3	5.2	70	-6.9	3.7	95
19800329	7.7	-2.8	0	12.49	3.8	-3.1	4.9	43	-4.2	4.5	93
19800330	3.7	-0.6	1.8	2.79	3.2	-0.2	6	73	-1	5.7	98
19800331	1.8	0.5	1.7	3.11	1.9	1.3	6.7	95	0.5	6.4	100
19800401	2.7	0.2	0.1	5.43	1.3	-0.5	5.9	77	-0.1	6.1	98
19800402	3.8	-0.7	0	8.07	1.3	-3.9	4.6	55	-1.1	5.6	98
19800403	4.5	-0.3	0	9.49	1.3	-5.5	4.1	46	-1	5.7	95
19800404	5.5	-0.7	0	10.44	1.3	-4.2	4.5	47	-2.1	5.2	91
19800405	7.7	-1.4	0.3	14.59	1.3	-0.8	5.8	51	-2.3	5.2	95
19800406	11	0.6	0	13.45	2.6	5.5	9	62	0.1	6.2	96
19800407	8.9	-0.2	0	15.76	1.9	-0.3	6	48	-1.8	5.3	89
19800408	3.7	0.5	0	4.49	3.8	0.7	6.4	78	0	6.1	96
19800409	2.3	-1.1	0	4.22	1.3	-0.1	6.1	82	-1.8	5.3	96
19800410	5.1	-1.3	0.1	10.5	1.3	-7	3.6	39	-2.5	5.1	93
19800411	7.1	-2.5	0.3	13.48	2.6	-5	4.2	39	-3.4	4.7	96
19800412	7.9	-0.1	0	12.67	1.3	1.7	6.9	60	-0.7	5.8	96
19800413	10.7	-0.1	0	15.33	1.3	4.2	8.3	58	-1.1	5.6	93
19800414	12.4	-1.6	0	14.5	1.3	3.6	7.9	49	-2.1	5.2	98
19800415	11.7	-1.8	0.5	9.7	1.3	2.6	7.4	48	-2.8	5	95
19800416	13.4	-0.6	0	17.45	1.3	3.8	8	46	-1.2	5.6	96
19800417	10	-0.1	0	14.76	2.6	3	7.6	56	-0.8	5.8	95
19800418	7.1	-0.1	2.5	8.99	2.6	2.2	7.1	66	-0.7	5.8	96
19800419	5.3	-0.3	3.5	10.3	3.2	1	6.6	70	-0.6	5.8	98
19800420	2.2	0.2	2.3	4.43	3.8	1.2	6.7	91	-0.5	5.9	95
19800421	7.4	-0.2	0	12.76	1.9	-0.5	5.9	53	-1.2	5.6	93
19800422	10.1	-1.7	0	14.88	1.9	-0.6	5.9	43	-2.6	5	95
19800423	12.6	-3.7	0	17.11	1.9	0.3	6.2	38	-4.8	4.3	96
19800424	13.5	1.6	1.6	9.47	1.9	8.7	11.2	64	0.1	6.1	88
19800425	16.3	5.9	0.1	14.75	2.6	11.7	13.8	64	5.9	9.5	96
19800426	20.5	3.1	2.4	19.29	2.6	6.7	9.8	34	3.1	7.6	97
19800427	16.5	8.7	0	11.02	2.6	6	9.4	43	8.7	11.8	96
19800428	12.8	2.9	0.7	6.2	2.6	10.7	12.8	77	2.9	7.5	97
19800429	19.8	5.8	0.2	19.39	2.6	10.5	12.7	46	5.4	9	92
19800430	16	4.8	0.1	13.27	3.2	10.9	13.1	62	4.8	8.9	99
19800501	10	3.9	0	13.09	3.8	3.2	7.7	57	1.1	6.6	79
19800502	7.8	-1.9	0	24.89	3.2	-8.6	3.2	28	-5.5	4.1	78
19800503	9.5	-5.6	0	25.21	2.6	-6.9	3.6	28	-7.8	3.4	90
19800504	13.5	-4.6	0	25.47	3.2	-6.1	3.9	22	-7.2	3.5	86
19800505	14.4	1.7	0	24.79	3.2	2.1	7.1	38	-0.5	5.9	84
19800506	15.6	-2.1	0	25.31	1.9	-0.4	5.9	29	-3.4	4.8	93
19800507	14.9	0.7	0	19.99	3.2	3	7.6	39	0.1	6.1	95
19800508	13.5	2.3	3.3	8.06	2.6	5.6	9.1	52	2.2	7.2	97
19800509	10.8	4.2	0	7.94	4.5	5.7	9.2	64	4.2	8.4	98
19800510	8.1	1.9	0.7	15.83	3.8	-1.4	5.5	47	1.2	6.6	93
19800511	8.5	0.8	0.1	22.95	3.2	-5.7	4	33	-0.8	5.7	88
19800512	8.4	-2.6	0.1	16.93	1.9	-1.7	5.4	45	-5.4	4.1	83
19800513	10.8	-4.6	0	25.8	2.6	-3	4.9	34	-8.3	3.3	79
19800514	16.9	-1.1	0	26.08	1.3	1.3	6.7	30	-4.6	4.3	78
19800515	17.1	1	0	10.36	1.3	7.3	10.2	45	-0.2	6	91
19800516	22	4.7	0	25.39	3.2	4.3	8.3	26	4.7	8.6	96
19800517	21.2	4.7	0	21.8	1.9	3.6	7.9	26	3.9	8.1	90
19800518	18.5	6.5	3.1	15.5	2.6	7.8	10.6	42	6.5	9.7	94
19800519	10.2	2.2	0.2	12.31	2.6	2.2	7.1	52	1.9	7	96
19800520	3.7	-3.9	0	9.2	1.9	-4.5	4.4	53	-7.4	3.5	80
19800521	6.3	-0.1	0	14.11	2.6	-3.3	4.8	47	-0.8	5.8	95
19800522	7.7	-4.8	2.3	16.9	1.3	-2.5	5.1	45	-5.9	3.9	97
19800523	7.2	1.5	0.9	8.6	3.2	4.5	8.4	77	1.3	6.7	97
19800524	9	2.9	2.4	8.88	1.9	2.2	7.1	57	2.9	7.5	97
19800525	8	1.5	2.5	10.74	1.3	3.4	7.8	67	1.4	6.8	98
19800526	7.4	1.8	1.5	9.27	1.3	3.9	8.1	73	1.8	6.9	98
19800527	14.5	-1.7	0	22.16	1.9	2.6	7.4	39	-2.5	5.1	96
19800528	13.9	5.4	0	13.48	1.3	5.2	8.9	49	5.1	8.8	93
19800529	20.2	0.9	0	23.89	1.9	8.4	11	39	0.6	6.4	97
19800530	23.2	8.6	1.7	19.23	3.8	10.7	12.9	37	8.6	11.4	94
19800531	18.7	12.5	1.4	11.79	2.6	16.8	19.1	75	12.5	16	98
19800601	22.5	12.6	0.1	18.3	3.8	15.7	17.9	54	12.6	15.9	97
19800602	27.5	15.5	0	21.58	3.2	17.7	20.3	44	15.4	17.5	86
19800603	27.2	17.1	10.9	16.25	2.6	17.8	20.4	45	17.1	21	92
19800604	25.5	12.1	0	27.84	1.9	5.3	8.9	22	12.1	15.5	98
19800605	25	6.2	0	26.23	1.3	6.1	9.4	24	5.1	8.8	87
19800606	25	10.6	0	26.52	2.6	4.8	8.6	22	10.6	13.3	94
19800607	26.5	6.8	0	27.34	1.3	7.5	10.4	24	5.8	9.2	87
19800608	27.7	8.9	0	26.38	1.9	10.4	12.6	27	8.3	10.9	88
19800609	26.5	10.6	0	25.64	2.6	13.6	15.6	36	10.6	13.2	93
19800610	26.4	10.9	79.1	14.39	1.9	16.6	18.9	44	10.9	14	97
19800611	25.8	9.5	2.7	24.6	2.6	16	18.2	44	9.5	12.9	99
19800612	22.2	9.4	0	28.89	3.2	8.8	11.4	35	9.4	12.4	96
19800613	18.2	0.2	0	30.22	1.9	3.5	7.9	32	-1.1	5.7	91
19800614	20.1	6.7	0	20.57	3.2	12.9	14.9	53	4.6	8.5	81
19800615	22.2	8.6	0	24.4	1.3	11.2	13.3	41	7.3	10.2	84
19800616	23.7	7.7	0	24.53	1.9	9.5	11.9	33	7.7	10.7	94
19800617	24	10.8	0	27.12	1.9	9.8	12.1	33	8.6	11.2	78
19800618	23.7	8.6	0.4	16.8	1.9	11.2	13.3	37	8.6	11.3	93
19800619	23	13.9	0.3	17.83	3.2	13.4	15.4	45	13.9	17	94
19800620	20.2	13.9	1.8	9.33	2.6	17.1	19.5	69	13.9	17.4	96
19800621	17.2	12	0.2	14.31	3.2	12.4	14.5	63	12	15.4	98
19800622	19.1	9.2	0	21.93	2.6	11	13.1	50	9.2	12	94
19800623	17.5	6.8	0.7	7.01	3.8	12.5	14.5	62	6.8	10.1	96
19800624	17.6	9.3	19.1	17.49	3.2	12.4	14.4	61	8.4	11	86
19800625	15.2	11	15.2	3.2	3.2	15.2	18.5	93	11	14.4	99
19800626	19.4	9.7	0	21.68	1.3	11	13.1	49	9.7	13.1	99
19800627	17.8	9.7	0.2	10.71	1.9	15.2	17.2	72	9.7	13	98
19800628	17.3	8.6	0.4	22.23	3.8	10.5	12.7	55	8.6	11.7	96
19800629	18.8	7.9	0	21.03	1.9	9.7	12.1	47	7.9	10.8	94
19800630	22.3	8.7	0	25.56	1.9	13.1	15	46	8.7	11.5	94
19800701	20.5	9	0	29.52	1.9	9.8	12.1	42	8.6	11.2	89
19800702	18.7	9.5	0	21.24	1.9	10.6	12.7	50	9	11.5	88
19800703	19.9	6.8	0	23.37	1.3	8.1	10.8	39	6.8	10.6	100
19800704	18.5	8.3	0.1	15.3	1.9	13.1	15.1	60	8.3	11.5	97
19800705	17.2	9.9	0.3	12.48	1.3	11.5	13.5	59	9.9	12.9	96
19800706	19.5	8.5	0	17.38	1.3	10.5	12.7	47	8.5	11.7	97
19800707	19.3	11.1	2.5	15.93	1.3	14.5	16.5	62	11.1	13.7	93
19800708	19	9.6	3.3	12.84	0.6	16.3	18.5	71	9.6	13	99
19800709	21.7	7.1	0	19.81	1.3	13.4	15.4	49	7.1	10.8	100
19800710	22.4	8.2	1.9	23.24	2.6	11.8	13.8	42	8.2	11.7	99
19800711	20.4	12.6	0	22.43	3.2	10.1	12.3	43	9.8	12.2	74
19800712	17.2	7.7	10.3	6.87	1.3	12.9	14.9	65	7.7	11.1	98
19800713	18.3	10.5	0	14.83	1.9	14.8	16.9	68	10.5	14	100
19800714	19.2	6.3	0	19.57	1.9	12.8	14.8	56	6.3	10.2	100
19800715	21.5	8.4	0	18.07	0.6	8.1	10.8	35	8.4	11.8	99
19800716	22	8.4	12.2	22.9	2.6	12.1	14.1	44	8.4	11.8	99
19800717	19.6	13.5	0.1	11.49	2.6	16	18.2	67	13.5	16.9	96
19800718	16.2	11.7	2.4	10	2.6	14.8	16.9	79	11.7	15.2	99
19800719	18.8	12.6	2.6	12.73	2.6	15.4	17.5	68	12.6	15.6	95
19800720	19.5	11.3	0	18.24	1.9	13.1	15.1	56	11.3	13.9	93
19800721	19.2	7.6	0	14.67	1.3	15.3	17.4	66	7.6	11.2	100
19800722	21.3	9.1	0.7	13.12	1.3	18.1	20.8	68	9.1	12.5	99
19800723	23.4	10.6	0	23.14	1.3	15.8	18	51	10.6	14.2	100
19800724	25	8.8	0	24.2	1.3	12.5	14.5	37	8.8	12.2	99
19800725	26	10.8	0	21.49	0.6	17.2	19.7	47	10.8	14.2	99
19800726	26.2	11.7	0	23.68	1.9	16.8	19.1	45	11.7	15.1	98
19800727	25.1	11.7	0	24.02	2.6	13.4	15.4	39	11.7	14.6	95
19800728	26.8	10.8	0	23.86	1.9	14.3	16.3	37	10.8	13.6	95
19800729	28.2	11.3	0	22.85	1.3	16.1	18.4	38	11.3	14.6	98
19800730	28.7	13.3	0	19.62	1.3	16.2	18.5	37	13.3	16.6	96
19800731	28.9	12.4	0	20.09	0.6	16.4	18.7	37	12.4	16	99
19800801	27	12.8	0	20.35	1.3	16.5	18.8	42	12.8	16.7	100
19800802	26.2	10.8	0	20.38	1.3	14.5	16.5	39	10.8	14.2	99
19800803	21.9	13.1	3.7	10.92	0.6	20.5	24.2	76	13.1	16.5	97
19800804	24	11.5	0	17.24	1.9	15.2	17.2	47	11.5	15	99
19800805	22.2	14.7	0.1	10.3	1.9	19.1	22.1	68	14.7	18.6	97
19800806	20.2	15.7	8.3	10.23	1.9	17.8	20.4	72	15.7	20	97
19800807	21.5	7.5	0.6	18.1	0.6	12.5	14.5	47	7.5	11.2	100
19800808	17.2	13.4	0.7	4.89	1.9	17.2	20.2	88	13.4	17.3	99
19800809	13.6	10.6	6.4	4.57	1.9	13.2	15.2	86	10.6	14	99
19800810	14.7	9.7	0.5	7.88	0.6	13.7	15.7	82	9.7	13.1	99
19800811	20	7.6	4.8	14.22	0.6	15	17	61	7.6	11.2	100
19800812	23.1	14.1	0	15.28	2.6	17.8	20.4	59	14.1	18	98
19800813	23.8	14	0	16.39	2.6	14.9	17	47	14	17.3	95
19800814	23.7	10.1	0	16.57	1.3	15.5	17.6	49	10.1	13.4	98
19800815	22.9	9.1	2	13.38	1.3	18.9	21.8	64	9.1	12.5	99
19800816	19.4	7.8	0	21.05	2.6	9	11.5	43	7.7	10.5	92
19800817	15.3	3.7	0	8.56	1.9	9.9	12.2	61	3.7	8.2	99
19800818	20.2	7.7	0	19.14	1.3	7.6	10.5	37	7.7	10.9	96
19800819	21.9	4	0	20.73	1.3	9.4	11.8	37	4	8.3	98
19800820	19.2	5.4	6.5	13.46	3.2	10.5	12.7	48	5.4	9.4	99
19800821	16.5	12.7	11.4	9.56	2.6	16.5	19	87	12.7	16.2	98
19800822	17	9.1	2.3	10.39	2.6	13.4	15.4	68	9.1	12.5	99
19800823	15.5	5.9	0	7.9	1.9	9.1	11.6	57	5.9	9.9	100
19800824	14.8	8	0	8.99	1.3	8.9	11.4	59	8	10.9	94
19800825	15.2	5.7	0.7	10.24	1.9	9.6	11.9	60	5.7	9.3	96
19800826	16.2	7.6	0	13.81	1.9	9.6	12	56	7.6	10.8	96
19800827	15.5	8.4	0	13.97	1.3	8.3	11	54	8.4	11.5	96
19800828	12.4	7.7	28.1	4.44	3.2	9	11.5	71	7.7	11	97
19800829	16.5	10.8	0.1	12.31	2.6	11.2	13.3	61	10.8	13.9	97
19800830	12.5	8.4	0.1	4.8	2.6	9.1	11.6	71	8.4	11.1	93
19800831	14.2	1.8	0	17.97	1.9	3.3	7.8	42	1.8	6.9	98
19800901	17.7	0.1	0	17.51	1.3	5.1	8.8	37	-0.2	6	98
19800902	16.9	1.3	8.4	16.66	1.3	5.8	9.2	41	1.2	6.7	98
19800903	17.8	10.9	0.9	7.02	2.6	14.5	16.5	69	10.9	14.2	98
19800904	11.8	4.2	11.8	1.58	1.9	11.8	14.7	95	4.2	8.6	100
19800905	16.8	6.7	0	11.94	1.3	10	12.3	55	6.7	10.5	100
19800906	16.1	11.5	1.3	7.68	1.3	12.9	14.8	70	11.5	14.7	97
19800907	16	11	0	4.67	2.6	14.4	16.4	78	11	14.4	99
19800908	19.6	13	0	13.1	3.2	15.3	17.4	64	13	15.4	91
19800909	18.4	12.2	2.8	6.77	3.8	17.5	20	80	12.2	15	94
19800910	15.8	10.6	0.7	7.7	3.2	9.7	12	58	10.6	13.7	97
19800911	16.2	8.9	0.1	11.97	1.9	10.1	12.4	58	8.9	12.1	97
19800912	16.5	7.8	0	11.35	1.3	8.8	11.3	52	7.8	11.3	99
19800913	14.4	3	5.4	4.17	2.6	14.4	16.9	90	3	7.7	99
19800914	13.1	9.4	4.1	5.1	1.9	13.1	15.3	90	9.4	12.7	98
19800915	15.8	10.4	0.1	6.68	1.3	14.2	16.2	78	10.4	13.8	99
19800916	14.7	6.5	0.1	8.42	1.9	10.4	12.6	66	6.5	10.2	99
19800917	15.8	1.1	0	10.7	1.3	8.6	11.2	54	1.1	6.7	100
19800918	13.6	8.1	0	7.23	1.9	10.5	12.7	72	8.1	11.2	96
19800919	13.5	3	0.1	5.35	0.6	10.2	12.5	71	3	7.8	100
19800920	15.5	9.1	1.5	4.78	1.3	13	15	74	9.1	12.5	99
19800921	11.7	9.1	11.3	1.08	1.3	11.7	14.6	95	9.1	12.4	98
19800922	13.4	6.4	0	9.41	1.3	7.4	10.3	59	6.4	9.9	97
19800923	16.2	7.4	0	6.63	1.9	11.8	13.9	65	7.4	10.7	97
19800924	10.2	-1.4	0	8.96	0.6	-0.2	6	44	-1.6	5.4	100
19800925	11.7	-0.6	0.3	5.19	1.3	6.5	9.7	63	-1.2	5.6	96
19800926	12.4	8.1	0.1	3.15	1.3	11.3	13.4	83	8.1	11.2	96
19800927	11.3	8.3	0	2.63	0.6	8.6	11.2	75	8.3	11.2	94
19800928	12.2	6	0	4.47	0.6	8.4	11	69	6	9.6	97
19800929	11.7	7	0	7.96	2.6	7.2	10.1	66	6.5	9.7	90
19800930	8.6	4.9	8.5	2.47	3.2	6.6	9.7	80	4.9	8.6	95
19801001	9	7.1	1.5	1.46	1.9	9	11.8	94	7.1	10.5	97
19801002	12.9	5.3	4.4	5.02	2.6	9.3	11.8	70	5.3	9.1	97
19801003	8.2	5.3	0	2.47	1.9	6.3	9.5	81	5.3	9.1	97
19801004	9.5	5.4	0.7	3.31	1.9	7.6	10.4	80	5.4	9.4	99
19801005	9.7	5.7	0	4.22	1.9	6.8	9.9	75	5.7	9.4	97
19801006	8.1	4.5	1.6	2.46	2.6	5.8	9.2	79	4.5	8.5	96
19801007	8.4	6.3	18.3	0.75	4.5	7.2	10.2	85	6.3	9.8	96
19801008	11.6	7.2	3.1	4.69	3.8	8.1	10.8	71	7.2	10.4	95
19801009	11.4	7.3	3.4	4.45	3.8	9.1	11.6	77	7.1	10.1	92
19801010	11	6.8	0.4	4.05	2.6	9	11.5	79	6.8	10.3	97
19801011	9.2	7.1	13.7	1.11	2.6	9.1	11.6	91	7.1	10.7	99
19801012	9.8	7.4	9.8	0.71	3.8	9.8	12.3	92	7.4	10.7	97
19801013	9.9	8.9	17.4	0.71	3.2	9.9	12.2	91	8.9	12.1	97
19801014	9.1	7.4	3.8	1.23	1.9	9.1	11.9	94	7.4	10.7	97
19801015	7.8	5.9	8.8	0.65	2.6	7.4	10.3	90	5.9	9.8	99
19801016	8	4.6	0.3	0.59	1.9	8	10.9	94	4.6	8.8	99
19801017	4.8	-2.8	0	5.02	2.6	-0.1	6	67	-3.5	4.7	98
19801018	11.3	1.7	2.9	1.55	4.5	9.2	11.6	78	1.1	6.6	94
19801019	11.7	7.5	0	1.74	3.8	9.8	12.1	79	7.5	10.7	96
19801020	8.7	5.1	6.8	3.48	3.2	3.7	8	65	5.1	9	97
19801021	5.9	2.3	0	3.19	1.9	2.8	7.5	76	2.3	7.2	98
19801022	5.3	0.3	1	4.42	2.6	1.4	6.8	72	-0.1	6.1	97
19801023	4.2	-3.1	0.2	5.03	0.6	-1.6	5.4	63	-3.7	4.7	99
19801024	2	-3.5	5.9	1.94	3.2	-1.3	5.5	77	-4.3	4.4	98
19801025	0.1	-1.3	10.7	1.57	3.2	-1.2	5.6	91	-2	5.3	96
19801026	-1.2	-5.3	5	2.57	5.1	-6.7	3.7	67	-6.7	3.7	95
19801027	0.8	-9.8	4.8	4.68	2.6	-2.7	5	77	-11.7	2.5	96
19801028	2	-1.3	2.8	0.82	1.9	1.6	6.8	95	-1.5	5.5	100
19801029	0.7	-0.6	0.4	0.92	1.9	-1.1	5.6	87	-0.7	5.8	100
19801030	-0.3	-7.6	0.4	2.85	3.2	-4.9	4.2	71	-9.8	2.9	92
19801031	-1.3	-13	0	4.05	1.3	-3.8	4.6	84	-15.6	1.8	94
19801101	-0.3	-15.1	0	3.99	0.6	-3.5	4.7	79	-17.6	1.5	97
19801102	1.8	-10.7	0	4.43	1.9	-1.7	5.4	76	-12.9	2.3	95
19801103	0.7	-5.1	0	2.89	1.3	-3.3	4.8	74	-6.5	3.8	95
19801104	1.3	-3.9	0	1.14	1.3	-0.3	6	88	-4.9	4.3	97
19801105	1.3	-7.7	0.1	3.19	1.9	-1.1	5.6	83	-9.3	3	96
19801106	4	-8.2	0	1.39	1.9	2.9	7.5	89	-9.5	3	99
19801107	0.8	-5.6	0	2.39	1.9	-3.9	4.6	70	-6.8	3.7	97
19801108	0.7	-8.8	1.1	0.88	2.6	-1.3	5.6	86	-10.6	2.7	96
19801109	0.8	-3.3	1.1	1.38	1.9	-1.5	5.5	84	-4.5	4.4	95
19801110	-1.9	-7.2	0.5	1.48	3.2	-4.8	4.3	82	-9.7	2.9	89
19801111	-6.2	-12.2	0.1	2.24	1.3	-13.7	2.1	59	-14.7	1.9	94
